BloodID,BTN,TL,Objective,Whodunnit,ID,PlateID,BirdID,RightTarsus,LeftTarsus,BodyMass,EyeColour,LayYear,FieldPeriodID,OccasionID,OccasionDate,Ageclass,Status,BreedGroupID,TerritoryID,SexEstimate,MaxOfMaxOfSeenDate
352,1363,8020.634223,7,EAF,2007,46,1825,23.9,,15.0,LB,2003,33,1341,24/06/2004,SA,BrF,561,263,0,12/07/2007
343,1348,10139.67422,8,EAF,2856,30,1721,25.7,,17.2,RB,2001,33,1474,22/08/2004,A,BrM,561,263,1,19/06/2006
343,1348,13372.30573,8,EAF,2855,26,1721,25.7,,17.2,RB,2001,33,1474,22/08/2004,A,BrM,561,263,1,19/06/2006
339,1344,5807.495286,8,EAF,2577,18,1218,24.1,,15.2,RB,1996,33,1475,23/08/2004,A,BrF,565,269,0,21/09/2013
435,1446,6361.78268,7,EAF,2119,43,3085,23.9,,14.3,G,2004,35,1502,21/12/2004,FL,OFL,2875,3,0,21/08/2015
435,1446,5134.615177,7,EAF,2118,34,3085,23.9,,14.3,G,2004,35,1502,21/12/2004,FL,OFL,2875,3,0,21/08/2015
435,1446,6146.430628,7,EAF,2117,33,3085,23.9,,14.3,G,2004,35,1502,21/12/2004,FL,OFL,2875,3,0,21/08/2015
436,1447,5236.670328,4,EB,758,18,1740,24.9,,15.9,RB,2001,35,1500,19/12/2004,A,BrF,2877,5,0,24/01/2009
437,1448,3427.961393,4,EB,759,18,1605,23.9,,14.5,RB,2000,35,1500,19/12/2004,A,BrF,2879,8,0,24/02/2015
459,1471,7309.232365,8,EAF,2725,24,3087,25.0,,14.4,G,2004,35,1517,05/01/2005,OFL,OFL,2886,16,1,18/08/2015
442,1453,1946.737661,7,EAF,2127,30,3020,25.8,,15.6,G,2004,35,1502,21/12/2004,FL,FL,2887,20,1,14/07/2007
433,1444,5327.466889,4,EB,757,18,1729,26.3,,16.9,RB,2001,35,1500,19/12/2004,A,BrM,2887,20,1,01/03/2015
436,1447,5236.670328,4,EB,758,18,1740,24.9,,15.9,RB,2001,35,1500,19/12/2004,A,BrF,2887,20,0,24/01/2009
440,1451,7747.927727,7,EAF,2125,38,2990,27.7,,16.0,LB,2004,35,1504,23/12/2004,SA,ABX,2917,63,1,17/08/2010
438,1449,4032.142298,7,EAF,2124,39,3086,24.5,,14.5,G,2004,35,1503,22/12/2004,FL,FL,2898,36,0,09/08/2015
462,1475,2143.879527,4,EB,766,19,1744,25.4,,15.8,,2001,35,1516,04/01/2005,A,BrM,2914,60,1,02/09/2010
439,1450,4330.31145,8,EAF,2697,5,3019,25.5,,14.4,G,2004,35,1504,23/12/2004,OFL,OFL,2917,63,1,31/12/2008
443,1454,3449.618697,4,EB,760,38,1577,26.0,,16.6,RB,2000,35,1504,23/12/2004,A,BrM,2917,63,1,01/07/2013
451,1462,6514.267449,7,EAF,2135,32,3093,26.7,,15.9,G,2004,35,1511,30/12/2004,FL,FL,2927,76,1,28/05/2013
446,1457,5768.907663,2,EB,761,7,1356,26.1,,17.3,RB,1997,35,1511,30/12/2004,A,BrM,2932,82,1,03/09/2009
456,1467,8385.513635,8,EAF,2721,9,3092,24.5,,14.5,G,2004,35,1512,31/12/2004,FL,FL,2932,82,0,14/01/2007
453,1464,6255.504197,7,EAF,2139,34,1869,25.2,,15.8,LB,2003,35,1512,31/12/2004,SA,ABX,2933,83,1,22/01/2015
453,1464,8606.415249,7,EAF,2140,43,1869,25.2,,15.8,LB,2003,35,1512,31/12/2004,SA,ABX,2933,83,1,22/01/2015
444,1455,6317.522288,7,EAF,2128,40,3090,24.6,,,LB,2004,35,1514,02/01/2005,SA,BrF,2948,105,0,21/07/2008
455,1466,5290.197962,8,EAF,2720,17,3000,26.4,,15.4,LB,2004,35,1514,02/01/2005,SA,ABX,2948,105,1,13/01/2007
457,1468,3805.944634,8,EAF,2722,6,3091,25.0,,15.4,G,2004,35,1512,31/12/2004,FL,FL,2954,113,0,10/01/2007
449,1460,13904.88836,7,EAF,2133,41,3094,25.4,,14.4,G,2004,35,1509,28/12/2004,OFL,OFL,2961,128,0,23/09/2015
458,1470,6240.533407,8,EAF,2723,21,3088,26.4,,16.8,G,2004,35,1515,03/01/2005,FL,FL,2962,134,1,26/11/2005
458,1470,5048.775569,8,EAF,2724,22,3088,26.4,,16.8,G,2004,35,1515,03/01/2005,FL,FL,2962,134,1,26/11/2005
461,1473,2671.851665,4,EB,765,19,1617,25.1,,14.8,RB,2000,35,1514,02/01/2005,A,BrF,2967,140,0,03/12/2011
460,1472,3686.629773,7,EAF,2166,45,3089,26.9,,17.7,G,2004,35,1515,03/01/2005,FL,FL,2967,140,1,14/09/2015
448,1459,2427.632365,3,EB,763,92,1494,23.9,,16.3,RB,1999,35,1514,02/01/2005,A,BrM,2967,140,1,22/01/2015
448,1459,2984.088163,4,EB,762,38,1494,23.9,,16.3,RB,1999,35,1514,02/01/2005,A,BrM,2967,140,1,22/01/2015
454,1465,1774.506092,8,EAF,2719,11,3001,27.4,,17.3,LB,2004,35,1513,01/01/2005,SA,ABX,2970,155,1,01/01/2005
452,1463,3552.215239,4,EB,764,19,3022,23.8,,13.9,RB,2004,35,1507,26/12/2004,A,BrF,2975,167,0,12/02/2014
450,1461,12736.86758,8,EAF,2718,12,3095,23.0,,15.4,G,2004,35,1507,26/12/2004,FL,FL,2975,167,0,26/12/2004
447,1458,6279.261202,6,EAF,1704,30,1830,24.2,,15.0,LB,2003,35,1514,02/01/2005,SA,ABX,2976,168,0,02/01/2005
432,1443,7316.077094,6,EAF,1693,30,3018,24.4,,15.0,G,2004,34,1493,21/09/2004,CH,CH,592,43,0,10/12/2005
430,1441,6767.066515,6,EAF,1690,30,3015,23.9,,15.0,G,2004,34,1490,10/09/2004,CH,CH,580,24,1,10/12/2005
431,1442,6821.458761,6,EAF,1692,32,3014,24.9,,16.0,G,2004,34,1489,08/09/2004,CH,CH,586,33,1,08/09/2004
355,1366,10504.1062,6,EAF,1637,30,3008,25.3,,16.3,G,2004,34,1482,29/08/2004,CH,CH,570,8,1,29/08/2004
335,1340,6168.641984,6,EAF,1600,15,3010,24.0,,16.7,G,2004,34,1479,28/08/2004,CH,CH,577,20,0,19/11/2005
427,1438,7850.95327,6,EAF,1686,30,3012,24.7,,15.0,G,2004,34,1476,26/08/2004,CH,CH,579,23,0,18/12/2004
415,1426,8750.422935,6,EAF,1680,30,3006,20.7,,15.4,G,2004,34,1463,17/08/2004,CH,CH,615,95,0,17/08/2004
267,1271,3484.281519,4,EB,701,14,1509,26.0,,17.0,RB,1999,31,1240,22/12/2003,A,BrM,2594,7,1,31/08/2010
259,1263,16891.08149,8,EAF,2410,12,1876,24.9,,15.4,G,2003,31,1240,22/12/2003,J,OFL,2595,8,0,12/01/2005
238,1242,5785.925719,2,EB,688,6,458,25.1,,13.4,RB,1992,31,1228,15/12/2003,A,BrF,2600,14,0,13/08/2005
240,1244,2831.459233,3,EB,693,92,1409,24.5,,15.2,,1998,31,1228,15/12/2003,A,BrF,2602,16,0,28/07/2006
240,1244,3438.23667,4,EB,692,38,1409,24.5,,15.2,,1998,31,1228,15/12/2003,A,BrF,2602,16,0,28/07/2006
240,1244,3973.511458,4,EB,691,14,1409,24.5,,15.2,,1998,31,1228,15/12/2003,A,BrF,2602,16,0,28/07/2006
254,1258,5366.001619,4,EB,696,14,1550,24.3,,14.1,RB,1999,31,1240,22/12/2003,A,BrF,2609,26,0,01/08/2005
252,1256,5430.469587,2,EB,695,6,1166,25.8,,16.1,RB,1996,31,1240,22/12/2003,A,BrM,2609,26,1,30/08/2004
239,1243,2879.494438,4,EB,689,14,1773,25.9,,16.5,,2002,31,1228,15/12/2003,A,BrM,2610,27,1,02/09/2005
239,1243,2690.355637,4,EB,690,38,1773,25.9,,16.5,,2002,31,1228,15/12/2003,A,BrM,2610,27,1,02/09/2005
234,1238,4559.353111,7,EAF,1905,41,1774,24.6,,16.5,LB,2002,31,1226,14/12/2003,SA,ABX,2611,28,1,28/08/2008
231,1235,3883.374374,4,EB,685,14,1606,26.5,,16.9,RB,2000,31,1224,13/12/2003,A,BrM,2611,28,1,04/07/2006
233,1237,3663.930555,4,EB,686,14,1501,24.4,,14.6,RB,1998,31,1226,14/12/2003,A,BrF,2611,28,0,10/08/2009
235,1239,5845.621493,4,EB,687,42,1864,25.6,,13.7,G,2003,31,1228,15/12/2003,J,OFL,2612,30,0,23/09/2013
241,1245,2790.615995,8,EAF,2388,6,1867,26.3,,15.1,G,2003,31,1230,16/12/2003,J,OFL,2621,43,1,27/01/2008
243,1247,2692.863436,8,EAF,2391,24,1868,26.5,,15.4,G,2003,31,1232,17/12/2003,J,OFL,2629,52,1,02/09/2015
243,1247,4407.671432,8,EAF,2390,15,1868,26.5,,15.4,G,2003,31,1232,17/12/2003,J,OFL,2629,52,1,02/09/2015
282,1286,2445.813556,8,EAF,2432,16,1888,25.5,,15.2,G,2003,31,1251,03/01/2004,J,OFL,2630,53,0,15/08/2011
255,1259,4007.946209,8,EAF,2404,9,1874,25.9,,15.1,G,2003,31,1240,22/12/2003,J,OFL,2643,68,1,22/12/2003
256,1260,4879.07881,4,EB,697,14,1669,25.4,,14.9,RB,2001,31,1240,22/12/2003,A,BrF,2643,68,0,20/01/2015
280,1284,7990.891541,6,EAF,1511,30,1833,23.5,,14.3,G,2003,31,1251,03/01/2004,J,OFL,2649,75,0,28/07/2005
276,1280,4067.134885,4,EB,706,15,1591,26.0,,17.0,RB,2000,31,1251,03/01/2004,A,BrM,2649,75,1,18/11/2005
276,1280,3270.396878,4,EB,707,41,1591,26.0,,17.0,RB,2000,31,1251,03/01/2004,A,BrM,2649,75,1,18/11/2005
277,1281,4893.096428,2,EB,708,7,1358,27.4,,17.6,RB,1998,31,1251,03/01/2004,A,BrM,2650,76,1,11/12/2005
247,1251,4395.770552,8,EAF,2396,6,1870,24.0,,14.5,G,2003,31,1236,20/12/2003,J,OFL,2655,82,0,30/08/2004
249,1253,6909.6682,7,EAF,1917,36,1869,24.3,,14.6,G,2003,31,1235,19/12/2003,J,OFL,2656,83,1,22/01/2015
244,1248,4455.823195,2,EB,694,23,832,24.2,,15.3,RB,1994,31,1235,19/12/2003,A,BrF,2656,83,0,10/12/2005
261,1265,5370.717742,4,EB,699,14,1878,25.7,,15.6,RB,2001,31,1243,24/12/2003,A,BrM,2661,90,1,29/06/2006
260,1264,4171.6073,4,EB,698,14,862,24.5,,16.8,RB,1994,31,1243,24/12/2003,A,BrF,2661,90,0,11/12/2005
251,1255,10115.33195,7,EAF,1922,31,1871,25.9,,15.7,LB,2003,31,1238,21/12/2003,SA,BrM,2665,94,1,06/01/2009
271,1275,5927.596653,2,EB,703,6,1381,24.5,,14.5,,1997,31,1245,27/12/2003,A,BrM,2672,105,1,10/12/2005
264,1268,9674.90923,8,EAF,2415,4,1890,25.0,,14.8,,2003,31,1245,27/12/2003,J,OFL,2672,105,1,30/01/2008
250,1254,2533.393135,8,EAF,2399,15,1872,24.3,,13.2,G,2003,31,1240,22/12/2003,J,OFL,2673,108,0,26/06/2012
250,1254,1863.688169,8,EAF,2400,19,1872,24.3,,13.2,G,2003,31,1240,22/12/2003,J,OFL,2673,108,0,26/06/2012
257,1261,8787.713589,7,EAF,1924,32,1788,26.1,,16.2,LB,2002,31,1241,23/12/2003,SA,BrM,2682,125,1,30/08/2007
283,1287,3163.333889,8,EAF,2433,9,1889,24.2,,13.2,G,2003,31,1252,04/01/2004,J,OFL,2682,125,0,04/01/2004
269,1273,6872.150895,7,EAF,1928,38,1877,26.1,,14.9,G,2003,31,1241,23/12/2003,J,OFL,2682,125,1,08/09/2015
270,1274,5137.950821,2,EB,702,6,1401,24.2,,15.0,RB,1997,31,1241,23/12/2003,A,BrF,2682,125,0,18/07/2010
272,1276,4109.131806,4,EB,704,15,1616,26.8,,17.4,RB,2000,31,1248,01/01/2004,A,BrM,2684,127,1,26/02/2012
273,1277,4386.155914,8,EAF,2427,10,1885,24.1,,12.6,G,2003,31,1248,01/01/2004,J,OFL,2684,127,0,09/08/2004
258,1262,2051.45834,8,EAF,2407,22,1875,19.7,,10.7,G,2003,31,1240,22/12/2003,OFL,SEEN1,2684,127,0,22/12/2003
258,1262,1952.239615,8,EAF,2406,21,1875,19.7,,10.7,G,2003,31,1240,22/12/2003,OFL,SEEN1,2684,127,0,22/12/2003
275,1279,3418.766993,4,EB,705,15,1886,25.2,,15.5,RB,2002,31,1249,02/01/2004,A,BrM,2687,134,1,16/02/2010
278,1282,21255.17899,8,EAF,2429,17,1887,25.6,,15.2,G,2003,31,1249,02/01/2004,J,OFL,2687,134,1,05/08/2015
279,1283,2982.20395,4,EB,709,15,1597,25.2,,15.1,RB,2000,31,1249,02/01/2004,A,BrF,2690,138,0,05/07/2004
268,1272,4055.74372,8,EAF,2421,13,1883,25.6,,14.6,,2003,31,1245,27/12/2003,J,OFL,2693,144,1,27/12/2003
263,1267,3920.131853,4,EB,700,14,544,26.0,,15.6,,1993,31,1245,27/12/2003,A,BrM,2697,159,1,29/08/2004
445,1456,7350.543226,8,EAF,2699,11,3021,24.6,,15.1,G,2004,35,1504,23/12/2004,FL,FL,2918,66,1,28/08/2008
484,1498,3267.08762,4,EB,775,38,1731,25.2,,,RB,2002,37,1538,12/06/2005,A,BrM,727,112,1,25/07/2013
480,1494,5691.524094,4,EB,771,19,1018,26.4,,17.5,RB,1995,37,1537,12/06/2005,A,BrM,725,110,1,16/08/2007
480,1494,2358.428912,4,EB,772,38,1018,26.4,,17.5,RB,1995,37,1537,12/06/2005,A,BrM,725,110,1,16/08/2007
475,1488,6820.802268,2,EB,770,7,1040,25.8,,17.0,RB,1995,37,1538,12/06/2005,A,BrM,724,109,1,23/06/2006
532,1548,2998.646419,8,EAF,2745,1,3488,24.2,,15.6,G,2005,37,1599,14/07/2005,OFL,OFL,734,127,0,30/11/2005
604,1624,6394.143598,8,EAF,2765,12,3488,24.7,,16.0,G,2005,37,1668,08/08/2005,OFL,OFL,734,127,0,30/11/2005
642,1662,5013.372241,6,EAF,1771,28,1429,23.1,,14.0,RB,1999,37,1729,08/09/2005,A,BrF,737,134,0,27/07/2006
642,1662,3683.387933,2,EB,822,14,1429,23.1,,14.0,RB,1999,37,1729,08/09/2005,A,BrF,737,134,0,27/07/2006
619,1639,5314.615857,4,EB,811,22,1412,25.8,,16.5,RB,1998,37,1700,23/08/2005,A,BrM,736,129,1,02/08/2010
614,1634,5376.262319,6,EAF,1758,32,3005,25.5,,16.5,LB,2004,37,1683,14/08/2005,SA,BrM,3006,123,1,12/09/2009
494,1510,5492.43732,6,EAF,1730,30,3005,24.4,,16.0,LB,2004,37,1543,15/06/2005,SA,BrM,3006,123,1,12/09/2009
677,1697,4706.248937,6,EAF,1793,33,3005,25.5,,17.0,LB,2004,37,1727,07/09/2005,SA,BrM,3006,123,1,12/09/2009
654,1674,3472.616738,7,EAF,2279,26,2963,24.5,,14.8,LB,2003,37,1714,29/08/2005,SA,H,709,86,0,29/07/2010
654,1674,3951.896455,7,EAF,2278,25,2963,24.5,,14.8,LB,2003,37,1714,29/08/2005,SA,H,709,86,0,29/07/2010
650,1670,3537.27117,4,EB,825,22,1709,25.0,,15.4,RB,2001,37,1714,29/08/2005,A,BrM,709,86,1,29/08/2005
651,1671,5141.518223,6,EAF,1779,23,1491,,,,RB,1999,37,1705,25/08/2005,A,BrF,708,85,0,23/08/2010
641,1661,5596.393682,4,EB,821,22,1823,26.8,,16.0,RB,2002,37,1705,25/08/2005,A,BrM,708,85,1,15/01/2008
555,1575,4416.626442,3,EB,786,92,1722,25.5,,18.0,RB,2001,37,1631,27/07/2005,A,BrM,710,87,1,24/09/2012
555,1575,5853.849578,4,EB,784,20,1722,25.5,,18.0,RB,2001,37,1631,27/07/2005,A,BrM,710,87,1,24/09/2012
482,1496,4326.500371,4,EB,774,19,1722,26.5,,17.5,RB,2001,37,1543,15/06/2005,A,BrM,710,87,1,24/09/2012
555,1575,2379.198946,4,EB,785,38,1722,25.5,,18.0,RB,2001,37,1631,27/07/2005,A,BrM,710,87,1,24/09/2012
483,1497,6929.760158,7,EAF,2197,44,3454,22.6,,15.5,LB,2004,37,1542,14/06/2005,SA,BrM,721,101,1,18/12/2011
673,1693,7497.4998,7,EAF,2287,35,1886,24.9,,16.5,RB,2002,37,1729,08/09/2005,A,BrM,737,134,1,16/02/2010
493,1509,3784.848875,4,EB,777,20,1725,25.1,,16.0,RB,2001,37,1547,17/06/2005,A,BrF,744,155,0,10/12/2005
576,1596,2903.370902,2,EB,790,8,1587,25.7,,17.5,RB,1999,37,1638,29/07/2005,A,BrM,742,144,1,13/01/2007
581,1601,5202.954854,4,EB,794,21,3508,24.2,,14.9,RB,2004,37,1643,30/07/2005,A,BrF,739,138,0,10/12/2005
569,1589,5561.77096,8,EAF,2752,5,2976,26.7,,,,2003,37,1628,26/07/2005,SA,BrM,751,173,1,05/08/2010
558,1578,1249.942236,4,EB,788,20,1716,24.6,,15.9,RB,2002,37,1622,25/07/2005,A,BrF,751,173,0,14/09/2015
487,1501,3195.689628,7,EAF,2199,39,3458,27.0,,15.0,G,2005,37,1548,17/06/2005,OFL,OFL,745,159,1,01/09/2010
623,1643,3780.189122,4,EB,812,22,1781,24.1,,16.5,RB,2002,37,1694,18/08/2005,A,BrF,752,174,0,18/08/2005
670,1690,7403.572796,7,EAF,2285,45,1346,24.7,,14.5,RB,1998,37,1720,02/09/2005,A,BrF,666,27,0,10/12/2005
467,1480,4002.826131,4,EB,768,19,1702,24.1,,17.0,RB,2002,37,1528,07/06/2005,A,BrM,662,23,1,31/08/2010
631,1651,5100.431831,4,EB,815,22,1606,26.4,,17.5,RB,2000,37,1695,19/08/2005,A,BrM,667,28,1,04/07/2006
659,1679,3859.554199,6,EAF,1783,22,1419,23.8,,14.4,RB,1999,37,1715,30/08/2005,A,BrF,661,22,0,10/01/2008
659,1679,3519.61831,7,EAF,2282,23,1419,23.8,,14.4,RB,1999,37,1715,30/08/2005,A,BrF,661,22,0,10/01/2008
680,1700,4970.723319,7,EAF,2288,27,1772,24.4,,15.0,RB,2003,37,1731,09/09/2005,A,BrF,660,20,0,07/01/2007
686,1708,7043.030695,4,EB,833,24,1729,26.4,,15.7,RB,2001,37,1731,09/09/2005,A,BrM,660,20,1,01/03/2015
566,1586,6538.379281,6,EAF,1744,13,1536,23.7,,12.2,RB,1999,37,1627,26/07/2005,A,BrF,672,36,0,26/08/2008
566,1586,4645.869182,4,EB,789,20,1536,23.7,,12.2,RB,1999,37,1627,26/07/2005,A,BrF,672,36,0,26/08/2008
634,1654,4418.470019,6,EAF,1766,35,1826,24.8,,19.1,,2003,37,1701,24/08/2005,A,BrF,653,9,0,23/09/2015
568,1588,8437.406927,8,EAF,2750,15,1787,25.5,,16.0,,2002,37,1627,26/07/2005,A,BrM,672,36,1,02/02/2008
568,1588,3935.259253,8,EAF,2751,23,1787,25.5,,16.0,,2002,37,1627,26/07/2005,A,BrM,672,36,1,02/02/2008
628,1648,7430.840535,7,EAF,2277,36,1864,24.9,,14.7,LB,2003,37,1704,25/08/2005,SA,BrF,671,34,0,23/09/2013
637,1657,6140.470631,3,EB,819,92,1611,24.5,,15.0,RB,2000,37,1703,25/08/2005,A,BrM,669,32,1,31/07/2012
637,1657,7525.916511,4,EB,818,39,1611,24.5,,15.0,RB,2000,37,1703,25/08/2005,A,BrM,669,32,1,31/07/2012
681,1701,3888.725061,7,EAF,2289,29,1611,24.9,,16.0,RB,2000,37,1728,07/09/2005,A,BrM,669,32,1,31/07/2012
637,1657,10126.05383,4,EB,817,22,1611,24.5,,15.0,RB,2000,37,1703,25/08/2005,A,BrM,669,32,1,31/07/2012
463,1476,2362.452928,4,EB,767,19,1857,24.4,,14.7,RB,2003,37,1534,10/06/2005,A,H,667,28,0,12/02/2014
527,1543,4331.674818,6,EAF,1733,32,1857,24.2,,15.3,RB,2003,37,1596,13/07/2005,A,H,667,28,0,12/02/2014
529,1545,4325.469163,7,EAF,2229,29,1857,24.2,,15.3,RB,2003,37,1596,13/07/2005,A,H,667,28,0,12/02/2014
627,1647,2145.640621,4,EB,814,40,1501,24.5,,16.0,RB,1998,37,1698,20/08/2005,A,BrF,667,28,0,10/08/2009
531,1547,3850.685139,4,EB,780,20,1501,24.5,,16.6,RB,1998,37,1596,13/07/2005,A,BrF,667,28,0,10/08/2009
627,1647,3507.646859,4,EB,813,22,1501,24.5,,16.0,RB,1998,37,1698,20/08/2005,A,BrF,667,28,0,10/08/2009
671,1691,6880.395114,7,EAF,2286,29,1740,24.6,,15.2,RB,2001,37,1721,03/09/2005,A,BrF,650,5,0,24/01/2009
672,1692,5383.221267,2,EB,829,8,1187,26.8,,16.2,RB,1996,37,1722,03/09/2005,A,BrM,650,5,1,05/09/2010
538,1554,2817.424913,8,EAF,3371,40,911,26.2,,17.0,RB,1994,37,1604,17/07/2005,A,BrM,649,4,1,08/09/2010
543,1559,5814.735824,6,EAF,1736,21,1804,25.9,,,LB,2003,37,1607,18/07/2005,SA,H,649,4,1,28/08/2008
646,1666,3417.83756,4,EB,823,22,1804,25.7,,15.7,RB,2003,37,1715,30/08/2005,A,H,649,4,1,28/08/2008
646,1666,2942.834339,4,EB,824,39,1804,25.7,,15.7,RB,2003,37,1715,30/08/2005,A,H,649,4,1,28/08/2008
646,1666,5845.045153,6,EAF,1775,10,1804,25.7,,15.7,RB,2003,37,1715,30/08/2005,A,H,649,4,1,28/08/2008
543,1559,6629.983777,6,EAF,1737,22,1804,25.9,,,LB,2003,37,1607,18/07/2005,SA,H,649,4,1,28/08/2008
543,1559,7998.829703,7,EAF,2251,23,1804,25.9,,,LB,2003,37,1607,18/07/2005,SA,H,649,4,1,28/08/2008
646,1666,2764.629727,6,EAF,1776,15,1804,25.7,,15.7,RB,2003,37,1715,30/08/2005,A,H,649,4,1,28/08/2008
662,1682,2679.166711,6,EAF,1786,23,1532,24.2,,14.1,,1999,37,1713,28/08/2005,A,BrF,649,4,0,08/09/2010
685,1707,5816.53485,7,EAF,2291,29,3020,25.6,,17.0,LB,2004,37,1731,09/09/2005,SA,AB,660,20,1,14/07/2007
594,1614,6668.081193,4,EB,801,21,2984,23.8,,15.9,RB,2003,37,1664,04/08/2005,A,BrF,647,2,0,04/01/2009
595,1615,5515.34621,4,EB,802,21,2960,25.4,,16.2,RB,2003,37,1664,04/08/2005,A,BrM,647,2,1,08/08/2015
534,1550,5149.12553,4,EB,782,20,1705,23.0,,,RB,2002,37,1605,17/07/2005,A,H,646,1,0,11/12/2005
668,1688,2124.157373,4,EB,827,40,1705,24.2,,15.4,,2002,37,1724,05/09/2005,A,H,646,1,0,11/12/2005
548,1564,2027.762674,7,EAF,2253,35,3497,24.1,,15.0,G,2005,37,1606,18/07/2005,OFL,OFL,646,1,0,31/08/2015
657,1677,3604.04077,7,EAF,2281,32,1750,26.0,,17.2,RB,2002,37,1724,05/09/2005,A,BrM,646,1,1,17/09/2015
537,1553,5963.200615,7,EAF,2240,32,1750,25.9,,16.1,RB,2002,37,1605,17/07/2005,A,BrM,646,1,1,17/09/2015
669,1689,4286.255399,2,EB,828,8,912,24.1,,15.3,RB,1994,37,1724,05/09/2005,A,BrF,646,1,0,30/07/2008
606,1626,5392.99223,7,EAF,2272,40,3085,23.6,,14.5,LB,2004,37,1682,13/08/2005,SA,H,648,3,0,21/08/2015
575,1595,8493.858459,8,EAF,2756,3,3017,24.1,,14.0,LB,2004,37,1637,29/07/2005,SA,AB,674,39,0,14/07/2007
479,1493,2988.210439,8,EAF,2733,1,3017,24.7,,14.3,LB,2004,37,1538,12/06/2005,SA,AB,674,39,0,14/07/2007
596,1616,9962.263818,8,EAF,2761,3,3087,25.1,,15.5,LB,2004,37,1667,07/08/2005,SA,H,659,16,1,18/08/2015
533,1549,3851.721396,4,EB,781,20,1778,23.5,,14.7,RB,2002,37,1605,17/07/2005,A,BrF,656,13,0,29/08/2007
540,1556,5172.742612,4,EB,783,20,1660,24.6,,14.5,RB,2002,37,1607,18/07/2005,A,ABX,652,8,0,14/09/2015
639,1659,5043.779744,4,EB,820,22,1499,25.2,,15.7,RB,1999,37,1701,24/08/2005,A,BrM,653,9,1,19/02/2013
465,1478,5398.768313,8,EAF,2727,3,3445,26.8,,15.6,G,2005,37,1525,05/06/2005,FL,OFL,652,8,1,08/01/2008
535,1551,4858.030889,6,EAF,1734,30,1607,24.9,,16.5,RB,2001,37,1603,17/07/2005,A,BrM,656,13,1,26/02/2015
591,1611,4074.538759,4,EB,800,21,1577,26.2,,16.4,RB,2000,37,1664,04/08/2005,A,BrM,691,63,1,01/07/2013
580,1600,7560.369312,8,EAF,2758,18,3513,24.7,,14.1,G,2005,37,1663,04/08/2005,OFL,OFL,691,63,0,22/06/2006
563,1583,6324.75614,6,EAF,1741,36,1895,24.5,,17.2,LB,2003,37,1634,28/07/2005,SA,BrF,705,81,0,26/02/2010
563,1583,6746.160233,7,EAF,2257,20,1895,24.5,,17.2,LB,2003,37,1634,28/07/2005,SA,BrF,705,81,0,26/02/2010
471,1484,3323.104303,7,EAF,2184,40,3453,23.8,,13.9,LB,2004,37,1538,12/06/2005,SA,BrF,689,60,0,22/09/2012
572,1592,9987.927703,8,EAF,2754,23,2964,25.8,,16.9,LB,2003,37,1637,29/07/2005,SA,ABX,700,75,1,19/01/2008
660,1680,4717.485961,6,EAF,1784,23,1854,24.6,,14.5,RB,2003,37,1719,01/09/2005,A,BrF,677,43,0,05/09/2009
583,1603,3809.743269,6,EAF,1752,32,1854,24.7,,17.7,LB,2003,37,1637,29/07/2005,SA,BrF,677,43,0,05/09/2009
684,1704,3987.648555,7,EAF,2290,45,1553,26.2,,16.2,RB,1999,37,1729,08/09/2005,A,BrM,682,50,1,23/02/2010
682,1702,6519.103489,4,EB,831,24,1765,24.1,,16.0,RB,2002,37,1729,08/09/2005,A,BrF,680,47,0,25/02/2012
557,1577,6510.413508,8,EAF,2746,22,3498,24.1,,13.9,G,2005,37,1608,19/07/2005,FL,FL,680,47,0,07/01/2007
633,1653,4712.54931,2,EB,816,8,1384,23.5,,16.0,RB,1998,37,1702,24/08/2005,A,BrF,679,46,0,10/08/2009
655,1675,5401.735598,6,EAF,1782,36,3018,25.0,,14.5,LB,2004,37,1719,01/09/2005,SA,H,677,43,0,10/12/2005
608,1628,9246.240591,7,EAF,2273,20,3018,24.6,,15.0,LB,2004,37,1677,11/08/2005,SA,H,677,43,0,10/12/2005
608,1628,5603.839766,6,EAF,1755,35,3018,24.6,,15.0,LB,2004,37,1677,11/08/2005,SA,H,677,43,0,10/12/2005
655,1675,8669.829077,7,EAF,2280,20,3018,25.0,,14.5,LB,2004,37,1719,01/09/2005,SA,H,677,43,0,10/12/2005
658,1678,4258.473684,2,EB,826,8,1029,26.4,,15.7,RB,1996,37,1719,01/09/2005,A,BrM,677,43,1,31/08/2010
585,1605,6437.576054,2,EB,795,8,1029,26.7,,16.5,RB,1996,37,1637,29/07/2005,A,BrM,677,43,1,31/08/2010
496,1512,4894.327088,2,EB,778,8,1543,25.1,,15.5,RB,1999,37,1596,13/07/2005,A,BrM,676,42,1,14/09/2009
539,1555,5518.366917,7,EAF,2246,31,3487,25.2,,14.5,RB,2004,37,1598,14/07/2005,A,BrF,676,42,0,24/01/2008
560,1580,6514.787366,7,EAF,2255,30,1801,,,,LB,2002,37,1611,22/07/2005,SA,BrM,739,138,1,17/08/2013
526,1542,3950.611503,4,EB,779,20,1523,25.9,,18.1,RB,1999,37,1599,14/07/2005,A,BrM,688,58,1,31/01/2013
590,1610,3640.614678,4,EB,798,21,1523,26.6,,18.0,RB,1999,37,1651,01/08/2005,A,BrM,688,58,1,31/01/2013
