Island,Year,TerritoryID,TerritoryNumber,TQcorrected,FieldPeriodID,PeriodStart,SummerIndex
CN,2008,55,39,1968.978341,87,10/07/2008,1
CN,2008,55,39,26728.75896,90,30/12/2008,0
CN,2008,57,41,8926.582751,87,10/07/2008,1
CN,2008,57,41,5181.853616,90,30/12/2008,0
CN,2008,58,41.1,4031.420463,87,10/07/2008,1
CN,2008,58,41.1,50838.19392,90,30/12/2008,0
CN,2008,59,42,8242.921925,87,10/07/2008,1
CN,2008,59,42,14962.47085,90,30/12/2008,0
CN,2008,60,43,3550.872374,87,10/07/2008,1
CN,2008,60,43,3191.779316,90,30/12/2008,0
CN,2008,61,44,1289.978791,87,10/07/2008,1
CN,2008,61,44,16080.71311,90,30/12/2008,0
CN,2008,62,45,4355.821597,87,10/07/2008,1
CN,2008,62,45,3094.376563,90,30/12/2008,0
CN,2008,63,46,18975.135,87,10/07/2008,1
CN,2008,63,46,33509.80943,90,30/12/2008,0
CN,2008,66,46.5,3154.984644,87,10/07/2008,1
CN,2008,66,46.5,19845.49115,90,30/12/2008,0
CN,2008,67,47,48848.46818,87,10/07/2008,1
CN,2008,67,47,37219.97297,90,30/12/2008,0
CN,2008,68,47.1,3843.049914,87,10/07/2008,1
CN,2008,68,47.1,40071.82496,90,30/12/2008,0
CN,2008,69,48,18508.87795,87,10/07/2008,1
CN,2008,69,48,25948.12869,90,30/12/2008,0
CN,2008,70,49,39756.3912,87,10/07/2008,1
CN,2008,70,49,44649.0189,90,30/12/2008,0
CN,2008,71,50,28020.39331,87,10/07/2008,1
CN,2008,71,50,34244.92251,90,30/12/2008,0
CN,2008,72,50.1,18354.97527,87,10/07/2008,1
CN,2008,72,50.1,27278.71406,90,30/12/2008,0
CN,2008,74,51.1,11515.17064,87,10/07/2008,1
CN,2008,74,51.1,46261.20603,90,30/12/2008,0
CN,2008,75,51.2,13493.05953,87,10/07/2008,1
CN,2008,75,51.2,50242.30313,90,30/12/2008,0
CN,2008,76,52,14442.87829,87,10/07/2008,1
CN,2008,76,52,48918.8982,90,30/12/2008,0
CN,2008,77,52.1,9834.939831,87,10/07/2008,1
CN,2008,77,52.1,27065.94867,90,30/12/2008,0
CN,2008,79,53,11623.29247,87,10/07/2008,1
CN,2008,79,53,15281.66476,90,30/12/2008,0
CN,2008,80,53.1,8950.954536,87,10/07/2008,1
CN,2008,80,53.1,11216.35556,90,30/12/2008,0
CN,2008,81,54,6874.668209,87,10/07/2008,1
CN,2008,81,54,12427.11929,90,30/12/2008,0
CN,2008,82,55,17827.46494,87,10/07/2008,1
CN,2008,82,55,23669.4895,90,30/12/2008,0
CN,2008,83,56,8631.47617,87,10/07/2008,1
CN,2008,83,56,58130.59933,90,30/12/2008,0
CN,2008,85,57.1,5154.052051,87,10/07/2008,1
CN,2008,85,57.1,48778.78119,90,30/12/2008,0
CN,2008,86,58,3693.020729,87,10/07/2008,1
CN,2008,86,58,29534.76833,90,30/12/2008,0
CN,2008,87,59,5178.776623,87,10/07/2008,1
CN,2008,87,59,9009.450007,90,30/12/2008,0
CN,2008,88,59.1,5933.755445,87,10/07/2008,1
CN,2008,88,59.1,13617.51621,90,30/12/2008,0
CN,2008,90,60.1,18379.34687,87,10/07/2008,1
CN,2008,90,60.1,8502.485966,90,30/12/2008,0
CN,2008,92,62,14870.25293,87,10/07/2008,1
CN,2008,92,62,8812.899759,90,30/12/2008,0
CN,2008,93,62.1,,87,10/07/2008,1
CN,2008,94,63,20201.64013,87,10/07/2008,1
CN,2008,94,63,10347.13899,90,30/12/2008,0
CN,2008,95,64,14297.30231,87,10/07/2008,1
CN,2008,95,64,10232.9798,90,30/12/2008,0
CN,2008,96,65,9304.213828,87,10/07/2008,1
CN,2008,96,65,9182.06392,90,30/12/2008,0
CN,2008,98,66,5940.411156,87,10/07/2008,1
CN,2008,98,66,68048.59224,90,30/12/2008,0
CN,2008,99,67,13873.95849,87,10/07/2008,1
CN,2008,99,67,28782.51256,90,30/12/2008,0
CN,2008,100,68,6763.739443,87,10/07/2008,1
CN,2008,100,68,29543.90452,90,30/12/2008,0
CN,2008,101,69,3300.007538,87,10/07/2008,1
CN,2008,101,69,114283.6049,90,30/12/2008,0
CN,2008,105,73,8308.26701,87,10/07/2008,1
CN,2008,105,73,55633.31129,90,30/12/2008,0
CN,2008,108,75,25637.08615,87,10/07/2008,1
CN,2008,108,75,23529.46216,90,30/12/2008,0
CN,2008,109,76,9583.638399,87,10/07/2008,1
CN,2008,109,76,9616.373397,90,30/12/2008,0
CN,2008,110,77,23437.16568,87,10/07/2008,1
CN,2008,110,77,36454.39473,90,30/12/2008,0
CN,2008,111,77.1,8964.155248,87,10/07/2008,1
CN,2008,111,77.1,16224.74912,90,30/12/2008,0
CN,2008,112,78,2195.335872,87,10/07/2008,1
CN,2008,112,78,8377.798334,90,30/12/2008,0
CN,2008,113,79,10621.51457,87,10/07/2008,1
CN,2008,113,79,19041.31031,90,30/12/2008,0
CN,2008,116,81,7877.427136,87,10/07/2008,1
CN,2008,116,81,48988.08543,90,30/12/2008,0
CN,2008,118,82.1,4567.399585,87,10/07/2008,1
CN,2008,118,82.1,4241.99799,90,30/12/2008,0
CN,2008,121,83,5549.093145,87,10/07/2008,1
CN,2008,121,83,598.536,90,30/12/2008,0
CN,2008,123,84,15805.03656,87,10/07/2008,1
CN,2008,123,84,40243.78826,90,30/12/2008,0
CN,2008,125,85,16926.94298,87,10/07/2008,1
CN,2008,125,85,14728.07159,90,30/12/2008,0
CN,2008,126,86,6901.473722,87,10/07/2008,1
CN,2008,126,86,73997.55444,90,30/12/2008,0
CN,2008,127,87,821.1859296,87,10/07/2008,1
CN,2008,127,87,57002.25088,90,30/12/2008,0
CN,2008,128,87.1,2084.031467,87,10/07/2008,1
CN,2008,128,87.1,40818.29542,90,30/12/2008,0
CN,2008,129,88,2712.647111,87,10/07/2008,1
CN,2008,129,88,60291.93302,90,30/12/2008,0
CN,2008,134,92,9412.039305,87,10/07/2008,1
CN,2008,134,92,10189.59912,90,30/12/2008,0
CN,2008,135,92.1,8377.236913,87,10/07/2008,1
CN,2008,135,92.1,11562.66052,90,30/12/2008,0
CN,2008,137,93,12597.93503,87,10/07/2008,1
CN,2008,137,93,14314.18955,90,30/12/2008,0
CN,2008,138,94,956.8718593,87,10/07/2008,1
CN,2008,138,94,49892.34121,90,30/12/2008,0
CN,2008,139,94.1,5728.625512,87,10/07/2008,1
CN,2008,139,94.1,11962.53412,90,30/12/2008,0
CN,2008,140,94.2,181355.6985,87,10/07/2008,1
CN,2008,140,94.2,39837.65389,90,30/12/2008,0
CN,2008,144,96,13264.94728,87,10/07/2008,1
CN,2008,144,96,4439.887143,90,30/12/2008,0
CN,2008,154,101,121879.542,87,10/07/2008,1
CN,2008,154,101,47548.77345,90,30/12/2008,0
CN,2008,155,101.1,146418.6951,87,10/07/2008,1
CN,2008,155,101.1,70588.8943,90,30/12/2008,0
CN,2008,157,102,4897.826349,87,10/07/2008,1
CN,2008,157,102,23402.06753,90,30/12/2008,0
CN,2008,159,103.1,4013.321608,87,10/07/2008,1
CN,2008,159,103.1,33791.8794,90,30/12/2008,0
CN,2008,160,104,6388.368223,87,10/07/2008,1
CN,2008,160,104,8957.683703,90,30/12/2008,0
CN,2008,165,108,12796.77739,87,10/07/2008,1
CN,2008,165,108,13694.90786,90,30/12/2008,0
CN,2008,167,110,12480.46788,87,10/07/2008,1
CN,2008,167,110,1119.756,90,30/12/2008,0
CN,2008,168,111,55435.20539,87,10/07/2008,1
CN,2008,168,111,44889.87859,90,30/12/2008,0
CN,2008,169,112,6039.34383,87,10/07/2008,1
CN,2008,169,112,11036.98749,90,30/12/2008,0
CN,2008,171,114,7169.819692,87,10/07/2008,1
CN,2008,171,114,15571.2078,90,30/12/2008,0
CN,2008,173,116,16060.95097,87,10/07/2008,1
CN,2008,173,116,47700.40093,90,30/12/2008,0
CN,2008,174,117,24523.21624,87,10/07/2008,1
CN,2008,174,117,82818.45566,90,30/12/2008,0
CN,2008,177,120,2801.969849,87,10/07/2008,1
CN,2008,177,120,40150.53769,90,30/12/2008,0
CN,2008,178,121,5744.118692,87,10/07/2008,1
CN,2008,178,121,11048.81255,90,30/12/2008,0
CN,2008,179,122,8916.050811,87,10/07/2008,1
CN,2008,179,122,38524.76569,90,30/12/2008,0
CN,2008,401,123,3301.711819,87,10/07/2008,1
CN,2008,401,123,54770.74618,90,30/12/2008,0
CN,2008,403,124,1044.830788,87,10/07/2008,1
CN,2008,403,124,7083.762312,90,30/12/2008,0
CN,2008,407,126,1699.357658,87,10/07/2008,1
CN,2008,407,126,12586.43434,90,30/12/2008,0
CN,2008,472,132,1046.388066,87,10/07/2008,1
CN,2008,472,132,10967.45021,90,30/12/2008,0
CN,2008,474,128,7734.507814,87,10/07/2008,1
CN,2008,474,128,12132.84903,90,30/12/2008,0
CN,2008,477,131,8256.416573,87,10/07/2008,1
CN,2008,477,131,25379.26078,90,30/12/2008,0
CN,2008,478,127,12622.37663,87,10/07/2008,1
CN,2008,478,127,3736.773932,90,30/12/2008,0
CN,2008,479,130,4067.16391,87,10/07/2008,1
CN,2008,479,130,21604.58973,90,30/12/2008,0
CN,2008,480,129,1386.230245,87,10/07/2008,1
CN,2008,480,129,18376.47451,90,30/12/2008,0
CN,2008,481,133,6956.213542,90,30/12/2008,0
CN,2009,1,1,9735.027126,90,30/12/2008,0
CN,2009,1,1,19717.97721,92,08/06/2009,1
CN,2009,2,1.1,12074.69428,90,30/12/2008,0
CN,2009,2,1.1,17690.96586,92,08/06/2009,1
CN,2009,3,2,5502.946217,90,30/12/2008,0
CN,2009,3,2,21205.7907,92,08/06/2009,1
CN,2009,4,3,5102.828454,90,30/12/2008,0
CN,2009,4,3,13203.39011,92,08/06/2009,1
CN,2009,5,3.1,6111.022941,90,30/12/2008,0
CN,2009,5,3.1,33063.04734,92,08/06/2009,1
CN,2009,7,4,10461.11052,90,30/12/2008,0
CN,2009,7,4,17036.55476,92,08/06/2009,1
CN,2009,8,5,9948.532226,90,30/12/2008,0
CN,2009,8,5,31839.3256,92,08/06/2009,1
CN,2009,9,6,4941.365406,90,30/12/2008,0
CN,2009,9,6,15009.85903,92,08/06/2009,1
CN,2009,11,6.5,6348.893344,90,30/12/2008,0
CN,2009,11,6.5,19665.92113,92,08/06/2009,1
CN,2009,12,7,7817.606966,90,30/12/2008,0
CN,2009,12,7,17511.57798,92,08/06/2009,1
CN,2009,13,8,11348.46231,90,30/12/2008,0
CN,2009,13,8,24247.84916,92,08/06/2009,1
CN,2009,14,9,9071.701395,90,30/12/2008,0
CN,2009,14,9,26030.06811,92,08/06/2009,1
CN,2009,15,10,4754.311339,90,30/12/2008,0
CN,2009,15,10,43180.73979,92,08/06/2009,1
CN,2009,16,11,19980.67444,90,30/12/2008,0
CN,2009,16,11,20900.58251,92,08/06/2009,1
CN,2009,20,15,9545.905506,90,30/12/2008,0
CN,2009,20,15,26574.25855,92,08/06/2009,1
CN,2009,22,16,5910.946035,90,30/12/2008,0
CN,2009,22,16,24258.41446,92,08/06/2009,1
CN,2009,23,17,16620.79658,90,30/12/2008,0
CN,2009,23,17,20546.85592,92,08/06/2009,1
CN,2009,24,18,3703.823465,90,30/12/2008,0
CN,2009,24,18,14415.37109,92,08/06/2009,1
CN,2009,25,19,5171.719176,90,30/12/2008,0
CN,2009,25,19,13979.17608,92,08/06/2009,1
CN,2009,26,20,7133.199075,90,30/12/2008,0
CN,2009,26,20,21015.61528,92,08/06/2009,1
CN,2009,27,21,11457.40247,90,30/12/2008,0
CN,2009,27,21,23450.88015,92,08/06/2009,1
CN,2009,28,22,14040.45858,90,30/12/2008,0
CN,2009,28,22,31485.44654,92,08/06/2009,1
CN,2009,30,23,7554.456537,90,30/12/2008,0
CN,2009,30,23,14380.50969,92,08/06/2009,1
CN,2009,32,24,9091.326259,90,30/12/2008,0
CN,2009,32,24,10252.02827,92,08/06/2009,1
CN,2009,33,25,11170.73622,90,30/12/2008,0
CN,2009,33,25,17046.11882,92,08/06/2009,1
CN,2009,34,26,7685.544446,90,30/12/2008,0
CN,2009,34,26,9520.030435,92,08/06/2009,1
CN,2009,36,26.5,11617.24616,90,30/12/2008,0
CN,2009,36,26.5,15446.05732,92,08/06/2009,1
CN,2009,38,28,,90,30/12/2008,0
CN,2009,39,28.1,3447.046965,90,30/12/2008,0
CN,2009,39,28.1,4368.463523,92,08/06/2009,1
CN,2009,40,29,8704.543588,90,30/12/2008,0
CN,2009,40,29,24177.80945,92,08/06/2009,1
CN,2009,42,30.1,15713.88905,90,30/12/2008,0
CN,2009,42,30.1,15378.55318,92,08/06/2009,1
CN,2009,43,30.2,16856.96721,90,30/12/2008,0
CN,2009,43,30.2,17475.68621,92,08/06/2009,1
CN,2009,45,32,13057.65942,90,30/12/2008,0
CN,2009,45,32,13515.03805,92,08/06/2009,1
CN,2009,46,32.5,16330.40552,90,30/12/2008,0
CN,2009,46,32.5,21055.41465,92,08/06/2009,1
CN,2009,47,33,40168.2162,90,30/12/2008,0
CN,2009,47,33,14505.83062,92,08/06/2009,1
CN,2009,48,33.1,29493.577,90,30/12/2008,0
CN,2009,48,33.1,10643.27468,92,08/06/2009,1
CN,2009,50,34.5,79914.17028,90,30/12/2008,0
CN,2009,50,34.5,17732.42757,92,08/06/2009,1
CN,2009,51,35,54036.95906,90,30/12/2008,0
CN,2009,51,35,19260.52892,92,08/06/2009,1
CN,2009,53,37,23589.79483,90,30/12/2008,0
CN,2009,53,37,28532.19655,92,08/06/2009,1
CN,2009,54,38,12063.19024,90,30/12/2008,0
CN,2009,54,38,18414.18722,92,08/06/2009,1
CN,2009,55,39,46779.2049,90,30/12/2008,0
CN,2009,55,39,8926.197799,92,08/06/2009,1
CN,2009,57,41,12800.5768,90,30/12/2008,0
CN,2009,57,41,11219.86277,92,08/06/2009,1
CN,2009,58,41.1,7892.10826,90,30/12/2008,0
CN,2009,58,41.1,12189.6331,92,08/06/2009,1
CN,2009,59,42,42203.02362,90,30/12/2008,0
CN,2009,59,42,17753.81472,92,08/06/2009,1
CN,2009,60,43,7985.175091,90,30/12/2008,0
CN,2009,60,43,8676.170758,92,08/06/2009,1
CN,2009,61,44,24172.65215,90,30/12/2008,0
CN,2009,61,44,10374.2771,92,08/06/2009,1
CN,2009,62,45,8670.034854,90,30/12/2008,0
CN,2009,62,45,9231.920325,92,08/06/2009,1
CN,2009,63,46,54443.15301,90,30/12/2008,0
CN,2009,63,46,11538.27063,92,08/06/2009,1
CN,2009,66,46.5,30780.83767,90,30/12/2008,0
CN,2009,67,47,69390.58983,90,30/12/2008,0
CN,2009,67,47,9530.758154,92,08/06/2009,1
CN,2009,68,47.1,64706.38126,90,30/12/2008,0
CN,2009,68,47.1,11360.20588,92,08/06/2009,1
CN,2009,69,48,40469.42217,90,30/12/2008,0
CN,2009,69,48,7299.061521,92,08/06/2009,1
CN,2009,70,49,39876.81366,90,30/12/2008,0
CN,2009,70,49,20085.57846,92,08/06/2009,1
CN,2009,71,50,23445.3702,90,30/12/2008,0
CN,2009,71,50,12791.71273,92,08/06/2009,1
CN,2009,72,50.1,18824.15952,90,30/12/2008,0
CN,2009,72,50.1,14773.87425,92,08/06/2009,1
CN,2009,74,51.1,5028.39196,90,30/12/2008,0
CN,2009,74,51.1,15176.06935,92,08/06/2009,1
CN,2009,75,51.2,6296.858766,90,30/12/2008,0
CN,2009,75,51.2,14126.38519,92,08/06/2009,1
CN,2009,76,52,11337.37653,90,30/12/2008,0
CN,2009,76,52,30205.37111,92,08/06/2009,1
CN,2009,77,52.1,12980.03014,90,30/12/2008,0
CN,2009,77,52.1,70807.80432,92,08/06/2009,1
CN,2009,79,53,7891.010638,90,30/12/2008,0
CN,2009,79,53,14055.86974,92,08/06/2009,1
CN,2009,80,53.1,6464.62673,90,30/12/2008,0
CN,2009,80,53.1,,92,08/06/2009,1
CN,2009,81,54,2731.560957,90,30/12/2008,0
CN,2009,81,54,12737.04073,92,08/06/2009,1
CN,2009,82,55,7820.197026,90,30/12/2008,0
CN,2009,82,55,20580.14711,92,08/06/2009,1
CN,2009,83,56,6814.385156,90,30/12/2008,0
CN,2009,83,56,16410.58946,92,08/06/2009,1
CN,2009,85,57.1,5969.303078,90,30/12/2008,0
CN,2009,85,57.1,9074.169439,92,08/06/2009,1
CN,2009,86,58,3334.144636,90,30/12/2008,0
CN,2009,86,58,1750.100503,92,08/06/2009,1
CN,2009,87,59,7555.62689,90,30/12/2008,0
CN,2009,87,59,11813.5771,92,08/06/2009,1
CN,2009,88,59.1,3614.312878,90,30/12/2008,0
CN,2009,88,59.1,11335.47029,92,08/06/2009,1
CN,2009,90,60.1,9721.692302,90,30/12/2008,0
CN,2009,90,60.1,14090.57605,92,08/06/2009,1
CN,2009,92,62,7641.043366,90,30/12/2008,0
CN,2009,92,62,14782.57886,92,08/06/2009,1
CN,2009,94,63,19288.21828,90,30/12/2008,0
CN,2009,94,63,11184.24121,92,08/06/2009,1
CN,2009,95,64,9826.367016,90,30/12/2008,0
CN,2009,95,64,14752.36181,92,08/06/2009,1
CN,2009,96,65,5201.842814,90,30/12/2008,0
CN,2009,96,65,14544.15381,92,08/06/2009,1
CN,2009,98,66,18368.31334,90,30/12/2008,0
CN,2009,98,66,15954.76226,92,08/06/2009,1
CN,2009,99,67,7561.507538,90,30/12/2008,0
CN,2009,99,67,7607.638191,92,08/06/2009,1
CN,2009,100,68,14435.04271,90,30/12/2008,0
CN,2009,100,68,19370.87661,92,08/06/2009,1
CN,2009,101,69,29017.49419,90,30/12/2008,0
CN,2009,101,69,15455.19799,92,08/06/2009,1
CN,2009,105,73,14771.72837,90,30/12/2008,0
CN,2009,105,73,10034.17085,92,08/06/2009,1
CN,2009,108,75,11866.53831,90,30/12/2008,0
CN,2009,108,75,,92,08/06/2009,1
CN,2009,109,76,4589.036714,90,30/12/2008,0
CN,2009,109,76,10780.15724,92,08/06/2009,1
CN,2009,110,77,18121.30264,90,30/12/2008,0
CN,2009,110,77,21993.81696,92,08/06/2009,1
CN,2009,111,77.1,9562.880521,90,30/12/2008,0
CN,2009,111,77.1,10961.30098,92,08/06/2009,1
CN,2009,112,78,4002.335955,90,30/12/2008,0
CN,2009,112,78,15024.67082,92,08/06/2009,1
CN,2009,113,79,9320.134664,90,30/12/2008,0
CN,2009,116,81,12869.75126,90,30/12/2008,0
CN,2009,116,81,8337.688442,92,08/06/2009,1
CN,2009,118,82.1,10403.93266,90,30/12/2008,0
CN,2009,118,82.1,2932.466975,92,08/06/2009,1
CN,2009,121,83,598.536,90,30/12/2008,0
CN,2009,121,83,104.261,92,08/06/2009,1
CN,2009,123,84,35871.81759,90,30/12/2008,0
CN,2009,123,84,12207.30193,92,08/06/2009,1
CN,2009,125,85,12878.62148,90,30/12/2008,0
CN,2009,125,85,13508.21363,92,08/06/2009,1
CN,2009,126,86,15982.90276,90,30/12/2008,0
CN,2009,126,86,13690.47349,92,08/06/2009,1
CN,2009,127,87,13223.50565,90,30/12/2008,0
CN,2009,127,87,11742.94472,92,08/06/2009,1
CN,2009,128,87.1,7348.93406,90,30/12/2008,0
CN,2009,128,87.1,6591.468998,92,08/06/2009,1
CN,2009,129,88,13986.65324,90,30/12/2008,0
CN,2009,129,88,14149.03685,92,08/06/2009,1
CN,2009,134,92,5760.984309,90,30/12/2008,0
CN,2009,134,92,14862.50156,92,08/06/2009,1
CN,2009,135,92.1,5816.506725,90,30/12/2008,0
CN,2009,135,92.1,27495.27502,92,08/06/2009,1
CN,2009,137,93,9257.687018,90,30/12/2008,0
CN,2009,137,93,21153.96723,92,08/06/2009,1
CN,2009,138,94,15617.16972,90,30/12/2008,0
CN,2009,138,94,5540.020101,92,08/06/2009,1
CN,2009,139,94.1,7138.884577,90,30/12/2008,0
CN,2009,139,94.1,3221.172529,92,08/06/2009,1
CN,2009,140,94.2,10301.43609,90,30/12/2008,0
CN,2009,140,94.2,28359.06499,92,08/06/2009,1
CN,2009,144,96,2372.115783,90,30/12/2008,0
CN,2009,154,101,13806.00157,90,30/12/2008,0
CN,2009,154,101,17106.89782,92,08/06/2009,1
CN,2009,155,101.1,37677.89158,90,30/12/2008,0
CN,2009,155,101.1,70818.69464,92,08/06/2009,1
CN,2009,157,102,12811.70065,90,30/12/2008,0
CN,2009,157,102,23217.62669,92,08/06/2009,1
CN,2009,159,103.1,8877.527638,90,30/12/2008,0
CN,2009,159,103.1,6996.743719,92,08/06/2009,1
CN,2009,160,104,6202.411801,90,30/12/2008,0
CN,2009,160,104,11947.9799,92,08/06/2009,1
CN,2009,165,108,37927.99329,90,30/12/2008,0
CN,2009,165,108,9085.926298,92,08/06/2009,1
CN,2009,167,110,1119.756,90,30/12/2008,0
CN,2009,167,110,936.054,92,08/06/2009,1
CN,2009,168,111,27734.0381,90,30/12/2008,0
CN,2009,168,111,38924.5879,92,08/06/2009,1
CN,2009,169,112,31197.65583,90,30/12/2008,0
CN,2009,169,112,13658.03683,92,08/06/2009,1
CN,2009,171,114,9379.792649,90,30/12/2008,0
CN,2009,171,114,7707.547687,92,08/06/2009,1
CN,2009,173,116,41401.11312,90,30/12/2008,0
CN,2009,173,116,14451.44564,92,08/06/2009,1
CN,2009,174,117,73616.12687,90,30/12/2008,0
CN,2009,174,117,15302.7065,92,08/06/2009,1
CN,2009,177,120,10548.02261,90,30/12/2008,0
CN,2009,177,120,29447.73802,92,08/06/2009,1
CN,2009,178,121,4811.987825,90,30/12/2008,0
CN,2009,178,121,28841.47792,92,08/06/2009,1
CN,2009,179,122,4324.440775,90,30/12/2008,0
CN,2009,179,122,8656.620993,92,08/06/2009,1
CN,2009,401,123,14061.41051,90,30/12/2008,0
CN,2009,401,123,29404.17339,92,08/06/2009,1
CN,2009,403,124,2996.126119,90,30/12/2008,0
CN,2009,403,124,9852.822398,92,08/06/2009,1
CN,2009,407,126,6706.896044,90,30/12/2008,0
CN,2009,407,126,23825.16886,92,08/06/2009,1
CN,2009,472,132,16719.69552,90,30/12/2008,0
CN,2009,472,132,9886.285652,92,08/06/2009,1
CN,2009,474,128,19831.41523,90,30/12/2008,0
CN,2009,474,128,,92,08/06/2009,1
CN,2009,477,131,3374.142982,90,30/12/2008,0
CN,2009,477,131,12199.14116,92,08/06/2009,1
CN,2009,478,127,2906.691844,90,30/12/2008,0
CN,2009,478,127,14710.93341,92,08/06/2009,1
CN,2009,479,130,33964.46923,90,30/12/2008,0
CN,2009,479,130,17530.04567,92,08/06/2009,1
CN,2009,480,129,5112.756016,90,30/12/2008,0
CN,2009,480,129,11185.20006,92,08/06/2009,1
CN,2009,481,133,3170.617284,90,30/12/2008,0
CN,2009,481,133,21080.50142,92,08/06/2009,1
CN,2010,1,1,15983.71978,104,30/06/2010,1
CN,2010,2,1.1,22008.73886,104,30/06/2010,1
CN,2010,3,2,33323.96114,104,30/06/2010,1
CN,2010,4,3,27199.4875,104,30/06/2010,1
CN,2010,5,3.1,30815.81488,104,30/06/2010,1
CN,2010,7,4,16502.02667,104,30/06/2010,1
CN,2010,8,5,19164.86946,104,30/06/2010,1
CN,2010,9,6,31581.2849,104,30/06/2010,1
CN,2010,11,6.5,21739.95652,104,30/06/2010,1
CN,2010,12,7,19714.66878,104,30/06/2010,1
CN,2010,13,8,37471.66541,104,30/06/2010,1
CN,2010,14,9,16727.06183,104,30/06/2010,1
CN,2010,15,10,45703.17132,104,30/06/2010,1
CN,2010,16,11,15366.17385,104,30/06/2010,1
CN,2010,20,15,48898.03696,104,30/06/2010,1
CN,2010,23,17,42511.8435,104,30/06/2010,1
CN,2010,24,18,33081.79656,104,30/06/2010,1
CN,2010,25,19,9910.911655,104,30/06/2010,1
CN,2010,26,20,29113.79706,104,30/06/2010,1
CN,2010,27,21,27551.66397,104,30/06/2010,1
CN,2010,28,22,14480.29932,104,30/06/2010,1
CN,2010,30,23,14620.62523,104,30/06/2010,1
CN,2010,32,24,16742.51064,104,30/06/2010,1
CN,2010,33,25,18755.13648,104,30/06/2010,1
CN,2010,34,26,14321.86373,104,30/06/2010,1
CN,2010,36,26.5,29518.99971,104,30/06/2010,1
CN,2010,39,28.1,10178.43066,104,30/06/2010,1
CN,2010,40,29,15222.75555,104,30/06/2010,1
CN,2010,42,30.1,21348.7067,104,30/06/2010,1
CN,2010,43,30.2,24281.87609,104,30/06/2010,1
CN,2010,45,32,18283.68563,104,30/06/2010,1
CN,2010,46,32.5,26661.25857,104,30/06/2010,1
CN,2010,47,33,55596.35249,104,30/06/2010,1
CN,2010,48,33.1,16692.71776,104,30/06/2010,1
CN,2010,50,34.5,19191.53761,104,30/06/2010,1
CN,2010,51,35,27682.34684,104,30/06/2010,1
CN,2010,53,37,31199.18866,104,30/06/2010,1
CN,2010,54,38,24532.37183,104,30/06/2010,1
CN,2010,55,39,24006.79652,104,30/06/2010,1
CN,2010,57,41,19264.39954,104,30/06/2010,1
CN,2010,58,41.1,15579.71379,104,30/06/2010,1
CN,2010,59,42,978.52,104,30/06/2010,1
CN,2010,60,43,10003.52278,104,30/06/2010,1
CN,2010,61,44,13941.52508,104,30/06/2010,1
CN,2010,62,45,16500.46202,104,30/06/2010,1
CN,2010,63,46,21849.19604,104,30/06/2010,1
CN,2010,67,47,9516.534933,104,30/06/2010,1
CN,2010,68,47.1,13861.64292,104,30/06/2010,1
CN,2010,69,48,11812.7264,104,30/06/2010,1
CN,2010,70,49,24144.07527,104,30/06/2010,1
CN,2010,71,50,20969.83423,104,30/06/2010,1
CN,2010,72,50.1,25492.27778,104,30/06/2010,1
CN,2010,74,51.1,17861.02417,104,30/06/2010,1
CN,2010,75,51.2,14247.11187,104,30/06/2010,1
CN,2010,77,52.1,24248.40557,104,30/06/2010,1
CN,2010,79,53,16358.21187,104,30/06/2010,1
CN,2010,81,54,21103.60953,104,30/06/2010,1
CN,2010,82,55,28417.57873,104,30/06/2010,1
CN,2010,83,56,22043.43843,104,30/06/2010,1
CN,2010,85,57.1,8184.713682,104,30/06/2010,1
CN,2010,86,58,2947.959799,104,30/06/2010,1
CN,2010,87,59,6172.850921,104,30/06/2010,1
CN,2010,88,59.1,9836.758236,104,30/06/2010,1
CN,2010,90,60.1,9279.159263,104,30/06/2010,1
CN,2010,92,62,5327.59799,104,30/06/2010,1
CN,2010,94,63,16477.95957,104,30/06/2010,1
CN,2010,95,64,7881.838467,104,30/06/2010,1
CN,2010,96,65,10608.22242,104,30/06/2010,1
CN,2010,98,66,16057.98995,104,30/06/2010,1
CN,2010,99,67,17995.29146,104,30/06/2010,1
CN,2010,100,68,27116.20547,104,30/06/2010,1
CN,2010,101,69,15414.2759,104,30/06/2010,1
CN,2010,105,73,29132.52092,104,30/06/2010,1
CN,2010,109,76,12492.46629,104,30/06/2010,1
CN,2010,110,77,21005.73133,104,30/06/2010,1
CN,2010,111,77.1,11900.4294,104,30/06/2010,1
CN,2010,112,78,20145.8784,104,30/06/2010,1
CN,2010,116,81,17599.9196,104,30/06/2010,1
CN,2010,118,82.1,13491.46347,104,30/06/2010,1
CN,2010,121,83,516.715,104,30/06/2010,1
CN,2010,123,84,7465.741272,104,30/06/2010,1
CN,2010,125,85,9284.232164,104,30/06/2010,1
CN,2010,126,86,10605.23072,104,30/06/2010,1
CN,2010,127,87,7824.879227,104,30/06/2010,1
CN,2010,128,87.1,9139.345282,104,30/06/2010,1
CN,2010,129,88,17998.03743,104,30/06/2010,1
CN,2010,134,92,10795.27298,104,30/06/2010,1
CN,2010,135,92.1,14597.29255,104,30/06/2010,1
CN,2010,137,93,9622.199143,104,30/06/2010,1
CN,2010,138,94,12517.6201,104,30/06/2010,1
CN,2010,139,94.1,,104,30/06/2010,1
CN,2010,140,94.2,12489.74983,104,30/06/2010,1
CN,2010,154,101,10259.29656,104,30/06/2010,1
