BloodID,TL,BirdID,Ageclass,RightTarsus,LeftTarsus,OccasionDate,OccasionID,MinOfFieldPeriodID,BreedGroupID,TerritoryID,Status,MaxOfMaxOfSeenDate,LayYear,SexEstimate,BodyMass
2658,7646.45912,1158,A,24.4,24.3,23/06/1998,813,25,238,77,H,20/08/2002,1996,0,13.4
2659,4635.611984,44,A,26.5,26.7,04/07/1998,815,25,191,5,BrM,16/09/1998,1986,1,16.4
2660,5390.535099,1347,A,23.0,23,18/07/1998,817,25,213,40,BrF,12/01/1999,1997,0,14.6
2663,10405.765,1369,A,24.4,24.3,23/07/1998,819,25,223,55,H,20/12/2004,1997,0,15.6
2664,5238.793964,1370,A,26.6,26.6,23/07/1998,819,25,230,64,BrM,25/05/2004,1997,1,16.4
2665,4323.325619,607,A,25.5,25.8,23/07/1998,819,25,227,61,BrM,03/07/2001,1993,1,16.5
2665,4323.325619,607,A,25.5,25.8,23/07/1998,819,25,228,62,BrM,03/07/2001,1993,1,16.5
2666,6216.363315,557,A,25.2,25.1,23/07/1998,819,25,224,57,BrM,07/09/1999,1993,1,16.6
2667,7470.679544,1203,A,26.9,26.8,23/07/1998,819,25,222,54,BrM,07/09/1999,1996,1,16.7
2670,6262.853722,1234,SA,26.8,26.7,26/07/1998,822,25,279,171,H,02/12/1999,1997,1,16.5
2671,4327.588587,507,A,26.1,26.1,27/07/1998,823,25,208,30,BrM,26/08/2008,1993,1,15.5
2672,9423.997011,1213,SA,24.5,24.8,26/07/1998,821,25,218,48,ABX,22/12/2004,1997,1,15.8
2673,4112.407683,604,A,24.6,24.5,27/07/1998,823,25,217,47,BrF,27/07/1999,1993,0,14.0
2675,8550.96251,1380,A,24.5,24.8,02/08/1998,836,25,263,123,BrF,20/07/2003,1997,0,14.5
2676,7662.532776,849,A,26.4,26.2,03/08/1998,837,25,253,101,BrM,27/12/2003,1994,1,
2677,10975.75813,847,A,25.2,25.1,04/08/1998,839,25,269,138,BrM,07/08/2000,1994,1,16.3
2678,11019.40336,1028,A,26.2,26,04/08/1998,839,25,272,155,BrM,20/11/1999,1995,1,17.2
2680,8283.916793,639,A,22.6,22.5,05/08/1998,841,25,272,155,BrF,07/07/2001,1994,0,14.8
2681,8525.26534,563,A,24.2,24.2,05/08/1998,841,25,274,160,BrF,20/08/2007,1994,0,15.3
2682,9466.933659,847,A,25.3,25.1,07/08/1998,844,25,269,138,BrM,07/08/2000,1994,1,16.6
2684,9384.630094,1153,A,24.8,24.8,06/08/1998,843,25,274,160,BrM,15/08/1998,1996,1,16.6
2685,11924.04431,1355,SA,25.3,25.1,03/08/1998,838,25,240,81,ABX,19/08/2003,1997,0,15.4
2686,10710.70954,865,A,26.4,26.2,04/08/1998,840,25,240,81,BrM,07/09/1999,1994,1,17.6
2687,9200.683019,1356,A,26.6,26.1,05/08/1998,842,25,241,82,BrM,03/09/2009,1997,1,17.7
2688,8620.598712,1130,A,23.5,23.3,05/08/1998,842,25,241,82,BrF,02/12/1999,,0,14.7
2689,6807.132417,1357,A,26.2,25.9,09/08/1998,846,25,240,81,ABX,05/07/2001,1997,1,16.8
2691,5836.679619,915,A,24.4,24.6,09/08/1998,845,25,2396,135,BrF,01/01/2004,1994,0,16.6
2692,5326.269242,1383,A,23.4,23.3,11/08/1998,847,25,217,47,H,18/08/1999,1997,0,13.5
2695,5374.405923,1274,A,26.2,25.9,12/08/1998,848,25,219,49,BrM,14/09/1999,1996,1,15.9
2697,5142.976813,1390,CH,,14,14/08/1998,849,25,199,16,CH,12/08/2003,1998,0, 2.7
2697,5142.976813,1390,CH,,14,14/08/1998,849,25,221,53,XF,12/08/2003,1998,0, 2.7
2699,3823.130339,1388,CH,23.7,23.8,16/08/1998,850,25,219,49,FL,20/12/2004,1998,0,16.9
2700,5058.794705,1385,CH,24.7,24.5,16/08/1998,850,25,217,47,FL,30/07/2000,1998,0,14.5
2701,4620.764719,1359,CH,27.1,27.1,16/08/1998,851,25,2388,35,FL,05/09/2013,1998,1,17.2
2702,6677.41298,1386,A,24.0,23.8,17/08/1998,852,25,219,49,H,09/07/2001,1997,0,13.8
2703,6483.583174,868,A,25.5,25.3,18/08/1998,853,25,199,16,BrM,23/08/1998,1995,1,15.4
2704,5762.495377,1231,SA,23.8,23.9,18/08/1998,854,25,2393,98,U,18/08/1998,1997,0,15.5
2708,4512.660243,1389,CH,,,19/08/1998,856,25,199,16,CH,19/08/1998,1998,0, 7.7
2708,4512.660243,1389,CH,,,19/08/1998,856,25,221,53,XF,19/08/1998,1998,0, 7.7
2709,2339.67636,1390,CH,,,19/08/1998,856,25,199,16,CH,12/08/2003,1998,0, 8.0
2709,2339.67636,1390,CH,,,19/08/1998,856,25,221,53,XF,12/08/2003,1998,0, 8.0
2709,4982.75857,1390,CH,,,19/08/1998,856,25,199,16,CH,12/08/2003,1998,0, 8.0
2709,4982.75857,1390,CH,,,19/08/1998,856,25,221,53,XF,12/08/2003,1998,0, 8.0
2712,3675.199477,1387,CH,24.4,24.2,22/08/1998,858,25,199,16,XF,03/07/2001,1998,0,15.6
2712,3675.199477,1387,CH,24.4,24.2,22/08/1998,858,25,221,53,CH,03/07/2001,1998,0,15.6
2712,4611.020578,1387,CH,24.4,24.2,22/08/1998,858,25,199,16,XF,03/07/2001,1998,0,15.6
2712,4611.020578,1387,CH,24.4,24.2,22/08/1998,858,25,221,53,CH,03/07/2001,1998,0,15.6
2713,8489.517156,1361,CH,,,22/08/1998,858,25,231,65,XF,15/03/2010,1998,0, 3.5
2713,8489.517156,1361,CH,,,22/08/1998,858,25,237,76,CH,15/03/2010,1998,0, 3.5
2714,8016.274088,1365,CH,,,22/08/1998,858,25,231,65,CH,31/08/1998,1998,0, 3.1
2714,8016.274088,1365,CH,,,22/08/1998,858,25,237,76,XF,31/08/1998,1998,0, 3.1
2715,3616.039387,911,A,26.4,26.4,23/08/1998,860,25,190,4,BrM,08/09/2010,1994,1,16.6
2717,2450.467331,1391,,26.0,26,23/08/1998,859,25,193,8,H,15/07/1999,1998,1,15.1
2718,9530.626492,504,A,23.7,24,23/08/1998,859,25,191,5,BrF,12/09/1999,1993,0,15.6
2720,3900.347587,1394,CH,,,25/08/1998,862,25,242,83,FL,01/03/2010,1998,1,
2721,6519.415337,1396,CH,,,25/08/1998,862,25,228,62,CH,10/07/2007,1998,1,
2721,6519.415337,1396,CH,,,25/08/1998,862,25,259,115,XF,10/07/2007,1998,1,
2724,8864.715559,1360,A,26.2,26.2,27/08/1998,863,25,244,86,BrM,21/07/2002,1997,1,17.1
2731,3728.951787,1363,CH,23.9,23.4,30/08/1998,865,25,195,12,XF,13/09/1998,1998,1,12.7
2731,3728.951787,1363,CH,23.9,23.4,30/08/1998,865,25,260,116,CH,13/09/1998,1998,1,12.7
2735,2544.698822,1396,CH,20.5,20,31/08/1998,866,25,228,62,CH,10/07/2007,1998,1,13.6
2735,2544.698822,1396,CH,20.5,20,31/08/1998,866,25,259,115,XF,10/07/2007,1998,1,13.6
2736,4844.947805,1397,CH,19.2,,07/09/1998,868,25,213,40,CH,07/09/1998,1998,0,11.0
2736,4844.947805,1397,CH,19.2,,07/09/1998,868,25,261,117,XF,07/09/1998,1998,0,11.0
2741,4750.448136,1361,CH,22.9,22.8,30/08/1998,865,25,231,65,XF,15/03/2010,1998,0,14.1
2741,4750.448136,1361,CH,22.9,22.8,30/08/1998,865,25,237,76,CH,15/03/2010,1998,0,14.1
2742,11549.1732,1366,CH,23.8,24.1,07/09/1998,869,25,187,1,XF,02/07/2001,1998,0,14.6
2742,11549.1732,1366,CH,23.8,24.1,07/09/1998,869,25,238,77,CH,02/07/2001,1998,0,14.6
2743,5915.816349,1364,CH,20.4,19.4,31/08/1998,866,25,228,62,XF,23/07/1999,1998,0,13.8
2743,5915.816349,1364,CH,20.4,19.4,31/08/1998,866,25,239,80,CH,23/07/1999,1998,0,13.8
2746,4781.609328,1400,CH,24.8,24.7,08/09/1998,870,25,264,125,FL,08/09/1998,1998,0,15.4
2747,8949.137113,1185,A,26.2,26.2,09/09/1998,872,25,264,125,BrM,29/08/1999,1996,1,16.1
2751,6126.649337,1408,CH,25.4,24.5,09/09/1998,873,25,200,20,XF,26/07/1999,1998,0,15.5
2751,6126.649337,1408,CH,25.4,24.5,09/09/1998,873,25,257,110,CH,26/07/1999,1998,0,15.5
2752,4399.479332,1409,CH,25.4,25.4,09/09/1998,873,25,200,20,CH,28/07/2006,1998,0,15.9
2752,4399.479332,1409,CH,25.4,25.4,09/09/1998,873,25,257,110,XF,28/07/2006,1998,0,15.9
2756,3725.820249,1410,J,23.5,23.7,10/09/1998,874,25,204,25,OFL,25/08/1999,1998,0,13.9
2759,7383.673002,1411,CH,,,12/09/1998,875,25,207,28,CH,20/09/1998,1998,0, 4.4
2759,7383.673002,1411,CH,,,12/09/1998,875,25,226,60,XF,20/09/1998,1998,0, 4.4
2763,6488.430785,1404,A,26.9,26.9,16/09/1998,878,25,216,45,ABX,02/07/1999,1997,0,14.2
2764,5380.398244,1406,CH,22.4,,20/09/1998,880,25,207,28,XF,20/09/1998,1998,0,13.6
2764,5380.398244,1406,CH,22.4,,20/09/1998,880,25,253,101,CH,20/09/1998,1998,0,13.6
2765,3561.793443,1407,CH,21.0,,20/09/1998,880,25,188,2,XF,20/09/1998,1998,1,13.2
2765,3561.793443,1407,CH,21.0,,20/09/1998,880,25,226,60,CH,20/09/1998,1998,1,13.2
2765,10029.57282,1407,CH,21.0,,20/09/1998,880,25,188,2,XF,20/09/1998,1998,1,13.2
2765,10029.57282,1407,CH,21.0,,20/09/1998,880,25,226,60,CH,20/09/1998,1998,1,13.2
2766,5797.173684,1411,CH,23.7,,20/09/1998,880,25,207,28,CH,20/09/1998,1998,0,14.4
2766,5797.173684,1411,CH,23.7,,20/09/1998,880,25,226,60,XF,20/09/1998,1998,0,14.4
2768,4932.08924,1286,J,25.9,25.6,20/09/1998,880,25,209,32,OFL,20/08/1999,1997,1,15.6
2771,4364.419609,1416,J,26.9,26.9,26/09/1998,882,25,257,110,OFL,11/08/2000,1998,1,15.8
2772,5056.215452,1415,FL,25.2,25.1,26/09/1998,882,25,212,38,FL,25/01/2013,1998,0,
2791,13781.67842,3611,CH,23.1,,17/09/2005,1735,37,739,138,CH,17/09/2005,2005,0,12.0
2802,4957.575229,1509,A,25.8,,13/11/2005,1739,54,6319,7,BrM,31/08/2010,1999,1,17.0
2803,4138.312784,1804,A,25.1,,13/11/2005,1740,54,6317,4,ABX,28/08/2008,2003,1,15.7
2804,7285.965225,3020,SA,24.9,,14/11/2005,1742,54,6323,20,ABX,14/07/2007,2004,1,15.0
2805,8697.212947,1665,A,24.3,,14/11/2005,1742,54,6290,113,BrF,27/11/2005,2002,0,13.5
2806,6102.611489,1606,A,25.3,,12/11/2005,1738,54,6328,28,BrM,04/07/2006,2000,1,16.3
2808,16622.6733,3456,A,26.2,,14/11/2005,1742,54,6376,109,ABX,21/02/2015,2004,1,15.5
2809,11227.67402,3024,A,25.4,,14/11/2005,1741,54,6319,7,ABX,10/01/2007,2004,1,15.0
2810,6222.467679,1603,A,23.3,,14/11/2005,1741,54,6394,166,BrF,10/12/2005,2000,0,14.0
2811,6143.961998,1542,A,25.9,,14/11/2005,1742,54,6332,34,BrM,28/06/2012,1999,1,16.0
2813,4600.237196,1623,A,26.1,,14/11/2005,1742,54,6290,113,BrM,14/11/2005,2001,1,16.0
2842,8058.906881,1821,A,25.1,,19/11/2005,1750,54,5786,54,BrF,21/02/2015,2002,0,14.5
2843,7578.787366,3453,A,25.4,,19/11/2005,1750,54,6347,60,BrF,22/09/2012,2004,0,14.5
2844,6349.727823,1504,A,27.4,,19/11/2005,1750,54,5786,54,BrM,24/08/2010,1999,1,16.0
2845,5063.767898,1558,A,24.3,,19/11/2005,1749,54,6351,66,BrF,23/01/2009,1999,0,14.4
2847,10172.83792,3010,A,25.1,,19/11/2005,1750,54,6343,53,BrF,19/11/2005,2004,0,14.9
2848,3920.672275,609,A,26.4,,20/11/2005,1752,54,6337,42,ABX,20/11/2005,1993,1,
2849,7988.407705,1699,A,26.6,,20/11/2005,1752,54,6351,66,BrM,21/08/2006,2002,1,15.7
2850,7453.350663,3021,A,24.6,,20/11/2005,1751,54,6351,66,ABX,28/08/2008,2004,1,15.0
2851,6858.582969,221,A,27.9,,20/11/2005,1752,54,6339,45,BrM,20/11/2005,1988,1,16.0
2852,5235.403915,3618,A,25.0,,20/11/2005,1752,54,6337,42,ABX,01/09/2010,2004,1,15.0
2853,6365.61782,1543,A,25.7,,20/11/2005,1752,54,6337,42,BrM,14/09/2009,1999,1,16.0
2890,7855.252595,1869,A,24.8,,26/11/2005,1762,54,6287,154,BrM,22/01/2015,2003,1,16.0
2891,8907.484561,1759,A,26.0,,26/11/2005,1762,54,6301,157,BrM,03/08/2006,2001,1,16.3
2891,8907.484561,1759,A,26.0,,26/11/2005,1762,54,6392,159,BrM,03/08/2006,2001,1,16.3
2892,4934.340934,1429,A,22.9,,26/11/2005,1761,54,6386,134,BrF,27/07/2006,1999,0,13.1
2893,6949.677687,3460,SA,25.8,,26/11/2005,1761,54,6391,155,U,14/01/2007,2005,1,15.5
2895,4625.097521,1777,A,25.3,,27/11/2005,1763,54,6397,171,BrM,14/01/2009,2003,1,17.0
2896,8414.127245,3088,A,26.7,,26/11/2005,1762,54,6386,134,ABX,26/11/2005,2004,1,15.5
2897,2361.166425,1018,A,25.8,,27/11/2005,1763,54,6377,110,BrM,16/08/2007,1995,1,17.0
2898,3765.722008,3458,A,26.7,,26/11/2005,1761,54,6392,159,ABX,01/09/2010,2005,1,15.6
2900,4955.442044,1665,A,25.2,,27/11/2005,1763,54,6290,113,BrF,27/11/2005,2002,0,14.0
2901,5500.674938,1512,A,25.7,,28/11/2005,1764,54,6378,111,BrM,15/01/2008,1999,1,16.8
2904,7307.134343,1580,A,23.3,,28/11/2005,1764,54,6376,109,BrF,19/01/2015,2000,0,15.5
2905,7517.437937,3511,SA,26.5,,28/11/2005,1764,54,6369,94,ABX,06/12/2005,2005,1,18.5
2909,4322.057161,2989,A,23.9,,28/11/2005,1765,54,5785,75,BrF,15/06/2012,2004,0,14.4
2910,4502.864991,2964,A,25.1,,28/11/2005,1764,54,5785,75,ABX,19/01/2008,2003,1,16.6
2911,2809.694117,1199,A,25.6,,29/11/2005,1767,54,6375,108,BrM,26/01/2008,1996,1,17.0
2913,5311.588687,1851,A,23.8,,29/11/2005,1767,54,6375,108,BrF,25/02/2009,2002,0,
2915,4076.42604,2976,A,26.3,,29/11/2005,1767,54,6398,173,BrM,05/08/2010,2003,1,16.2
2917,3875.305908,1716,A,25.0,,29/11/2005,1767,54,6398,173,BrF,25/02/2015,2002,0,15.5
2921,1856.271743,1523,A,25.6,,30/11/2005,1768,54,6300,58,BrM,31/01/2013,1999,1,18.0
2926,2172.800691,1891,A,24.7,,01/12/2005,1770,54,5788,128,BrF,01/12/2005,2002,0,14.5
2928,4679.006023,1827,A,23.5,,03/12/2005,1772,54,6348,61,BrF,29/06/2013,2002,0,14.0
2931,5254.385522,1750,A,25.6,,04/12/2005,1774,54,6294,1,BrM,03/02/2015,2002,1,16.0
2933,4257.586508,1791,A,23.8,,04/12/2005,1774,54,6319,7,BrF,20/02/2012,2002,0,14.7
2935,2945.860648,1589,A,23.1,,04/12/2005,1774,54,5784,15,BrF,14/08/2008,2000,0,14.6
2938,5021.969175,3005,A,25.4,,06/12/2005,1777,54,6382,123,BrM,12/09/2009,2004,1,16.6
2940,2459.728376,1672,A,23.8,,05/12/2005,1776,54,6295,99,BrF,27/01/2007,2001,0,15.0
2946,4597.696517,3698,A,24.2,,06/12/2005,1777,54,7025,118,BrF,27/02/2015,2004,0,15.2
2947,18480.12487,1412,A,25.9,,08/12/2005,1780,54,6385,129,BrM,02/08/2010,1998,1,17.0
2949,4046.093472,1541,A,24.1,,09/12/2005,1782,54,6346,59,BrF,09/12/2005,1999,0,15.2
2950,2021.057476,1043,A,24.5,,09/12/2005,1781,54,6382,123,BrF,15/02/2010,1995,0,15.3
2952,9811.842867,1682,A,25.6,,09/12/2005,1781,54,5791,165,BrM,07/08/2008,2001,1,16.8
2954,11738.29999,1271,A,24.4,,10/12/2005,1783,54,6396,168,ABX,10/12/2005,1996,0,13.9
3090,3548.579834,1740,A,25.1,,02/07/2006,1835,75,3764,5,BrF,24/01/2009,2001,0,15.5
3090,3844.786656,1740,A,25.1,,02/07/2006,1835,75,3764,5,BrF,24/01/2009,2001,0,15.5
3091,6593.43821,1187,A,26.4,,02/07/2006,1834,75,3764,5,BrM,05/09/2010,1996,1,16.5
3092,5158.757509,3594,SA,26.4,,02/07/2006,1834,75,3764,5,H,20/02/2015,2005,0,16.0
3093,5675.34856,3486,SA,26.2,,02/07/2006,1834,75,3760,1,ABX,26/01/2015,2005,1,16.0
3095,4864.670484,4855,FL,23.1,,02/07/2006,1835,75,3766,8,OFL,07/01/2007,2006,0,17.5
3096,3006.308551,1589,A,23.4,,04/07/2006,1838,75,3772,15,BrF,14/08/2008,2000,0,14.5
3097,7472.253071,4854,FL,25.8,,02/07/2006,1834,75,3764,5,OFL,07/02/2013,2006,1,
3098,3775.391194,1753,A,24.6,,04/07/2006,1839,75,3773,16,BrF,18/07/2011,2002,0,15.0
3099,5067.844462,1762,A,25.7,,06/07/2006,1840,75,3772,15,BrM,05/02/2015,2002,1,17.5
3101,5791.132559,1607,A,24.8,,06/07/2006,1840,75,3770,13,BrM,26/02/2015,2001,1,17.5
3102,5339.589846,2984,A,23.4,,09/07/2006,1849,75,3761,2,BrF,04/01/2009,2003,0,13.5
3102,9947.700766,2984,A,23.4,,09/07/2006,1849,75,3761,2,BrF,04/01/2009,2003,0,13.5
3103,4595.3806,3618,A,25.2,,10/07/2006,1854,75,4049,-3,FLOAT,01/09/2010,2004,1,16.0
3105,4293.027713,3002,A,23.8,,09/07/2006,1850,75,3855,135,BrF,15/07/2013,2003,0,15.2
3106,3052.459634,911,A,25.0,,14/07/2006,1861,75,3763,4,BrM,08/09/2010,1994,1,17.0
3110,5264.168249,3446,A,23.8,,16/07/2006,1865,75,3779,26,BrF,15/03/2010,2005,0,14.0
3112,5889.0261,1886,A,24.7,,17/07/2006,1866,75,3854,134,BrM,16/02/2010,2002,1,16.0
3115,6406.278583,1581,A,26.0,,17/07/2006,1866,75,3855,135,BrM,05/02/2009,2000,1,17.5
3116,4524.732579,1559,A,23.7,,18/07/2006,1868,75,3776,23,BrF,10/09/2009,1999,0,15.0
3118,8231.187752,4866,SA,25.9,,20/07/2006,1871,75,3855,135,ABX,04/02/2013,2005,1,15.5
3119,8614.591097,4867,J,24.9,,20/07/2006,1871,75,3873,178,OFL,14/01/2007,2006,0,15.5
3121,5713.98978,1702,A,24.3,,20/07/2006,1872,75,3776,23,BrM,31/08/2010,2002,1,16.5
3122,6150.637248,4868,J,23.9,,20/07/2006,1872,75,3776,23,OFL,04/09/2010,2006,0,16.5
3124,3321.394553,1787,A,25.6,,27/07/2006,1881,75,3786,36,BrM,02/02/2008,2002,1,17.0
3125,2876.09073,4870,OFL,24.2,,28/07/2006,1882,75,3786,36,H,16/01/2008,2006,0,14.8
3126,5084.750716,1536,A,24.1,,28/07/2006,1883,75,3786,36,BrF,26/08/2008,1999,0,16.0
3127,805.0493927,4871,J,24.3,,28/07/2006,1882,75,3814,72,OFL,05/09/2010,2006,0,16.0
3128,31.20020992,4872,J,25.8,,29/07/2006,1884,75,3845,116,OFL,17/02/2015,2006,1,17.0
3129,4460.972474,3578,SA,24.8,,28/07/2006,1882,75,3845,116,ABX,30/01/2008,2005,1,17.8
3130,6422.266627,3497,A,24.3,,27/07/2006,1881,75,3783,32,BrF,19/01/2015,2005,0,15.5
3131,1119.360171,1795,A,25.2,,02/08/2006,1893,75,3775,22,BrM,19/08/2009,2002,1,16.5
3133,5717.038586,4805,SA,26.0,,03/08/2006,1896,75,3790,42,AB,11/02/2009,2006,1,16.3
3134,1594.605272,1826,A,24.6,,04/08/2006,1898,75,3767,9,BrF,21/01/2015,2003,0,16.9
3134,5200.876535,1826,A,24.6,,04/08/2006,1898,75,3767,9,BrF,21/01/2015,2003,0,16.9
3135,9501.117655,1499,A,25.3,,04/08/2006,1898,75,3767,9,BrM,19/02/2013,1999,1,
3136,14204.77206,3486,A,26.4,,03/08/2006,1896,75,3760,1,ABX,26/01/2015,2005,1,16.6
3138,5228.425291,3085,A,23.5,,07/08/2006,1906,75,3762,3,H,01/03/2015,2004,0,15.0
3140,5798.675844,2962,A,24.5,,06/08/2006,1904,75,3778,25,BrM,17/08/2007,2004,1,16.5
3141,7301.584325,3569,SA,23.2,,06/08/2006,1904,75,3877,407,BrF,13/08/2010,2005,0,15.5
3142,8777.110993,4829,FL,24.7,,22/06/2006,1830,75,3760,1,OFL,14/02/2010,2006,1,14.4
3143,5942.68386,3020,A,26.7,,08/08/2006,1909,75,3774,20,AB,14/07/2007,2004,1,16.8
3143,5942.68386,3020,A,26.7,,08/08/2006,1909,75,3789,40,BrM,14/07/2007,2004,1,16.8
3144,11383.20863,1510,A,24.0,,08/08/2006,1908,75,3777,24,BrF,07/01/2009,1999,0,14.8
3145,5556.091667,1031,A,26.4,,08/08/2006,1908,75,3815,74,BrM,09/03/2010,1996,1,17.8
3146,3548.941959,1848,A,26.2,,06/08/2006,1903,75,3779,26,BrM,13/03/2010,2003,1,14.9
3146,7443.322277,1848,A,26.2,,06/08/2006,1903,75,3779,26,BrM,13/03/2010,2003,1,14.9
3149,5993.724599,2980,A,24.9,,07/08/2006,1906,75,3762,3,BrM,08/01/2008,2004,1,15.1
3150,4360.660727,3462,A,24.4,,07/08/2006,1906,75,3789,40,BrF,18/01/2015,2005,0,16.9
3151,4955.641592,1419,A,23.5,,08/08/2006,1908,75,3775,22,BrF,10/01/2008,1999,0,15.1
3152,5164.390843,2966,A,24.9,,08/08/2006,1908,75,3777,24,BrM,03/02/2015,2004,1,15.3
3154,2835.607152,4876,J,23.9,,09/08/2006,1911,75,3788,39,OFL,03/02/2008,2006,0,14.0
3156,3581.025934,1664,A,23.8,,09/08/2006,1911,75,3815,74,BrF,24/01/2009,2002,0,13.9
3157,4981.613915,1766,A,25.6,,09/08/2006,1911,75,3788,39,H,26/08/2008,2003,1,15.5
3158,1755.404004,1415,A,24.2,,09/08/2006,1911,75,3788,39,BrF,25/01/2013,1998,0,14.8
3159,10687.83166,1743,A,25.5,,09/08/2006,1911,75,3788,39,BrM,02/01/2009,2002,1,17.0
3160,6527.267789,2964,A,25.7,,09/08/2006,1911,75,3816,75,BrM,19/01/2008,2003,1,17.3
3161,6539.352344,2989,A,24.9,,11/08/2006,1914,75,3816,75,BrF,15/06/2012,2004,0,14.8
3162,8716.394792,1790,A,24.8,,11/08/2006,1914,75,3843,112,BrF,02/09/2008,2002,0,15.8
3163,5548.544729,3444,SA,24.3,,11/08/2006,1914,75,3843,112,H,07/09/2010,2004,0,15.0
3164,2001.639749,1710,A,25.0,,11/08/2006,1914,75,3818,77,BrM,27/01/2015,2002,1,16.8
3167,7722.301059,3003,SA,24.0,,12/08/2006,1916,75,3874,179,BrF,24/08/2007,2004,0,15.1
3168,3088.145989,2991,A,25.4,,12/08/2006,1916,75,3874,179,BrM,27/01/2015,2003,1,16.7
3169,5990.099868,3606,SA,24.0,,12/08/2006,1916,75,3874,179,ABX,06/08/2013,2005,0,15.6
3172,9459.618918,3093,SA,26.8,,12/08/2006,1916,75,3817,76,BrM,28/05/2013,2004,1,17.3
3173,2279.361897,1852,A,24.9,,12/08/2006,1916,75,3817,76,BrF,04/08/2014,2003,0,
3176,1522.647327,1566,A,25.5,,13/08/2006,1918,75,3820,80,BrM,11/08/2008,1999,1,17.2
3178,3234.741788,1802,A,25.6,,13/08/2006,1918,75,3819,79,BrM,01/09/2010,2002,1,15.7
3179,14175.29099,1580,A,24.1,,14/08/2006,1919,75,3840,109,BrF,19/01/2015,2000,0,16.5
3181,6156.678477,3576,SA,25.9,,14/08/2006,1919,75,3876,403,BrM,14/02/2010,2005,1,16.2
3184,3958.128997,1779,A,24.9,,16/08/2006,1922,75,3827,88,BrF,14/01/2008,2002,0,15.5
3185,4444.211551,3644,A,26.3,,15/08/2006,1921,75,3841,110,H,04/09/2010,2005,1,17.0
3186,8529.178018,1018,A,26.3,,15/08/2006,1921,75,3841,110,BrM,16/08/2007,1995,1,17.8
3187,7209.956474,1196,A,26.5,,16/08/2006,1922,75,3827,88,BrM,04/09/2009,1996,1,18.5
3188,5196.734574,3089,A,26.8,,16/08/2006,1922,75,3825,86,BrM,25/01/2015,2004,1,17.8
3189,7773.140915,4886,J,26.3,,16/08/2006,1922,75,3825,86,OFL,28/08/2007,2006,1,17.2
3191,7560.675365,1356,A,26.2,,16/08/2006,1922,75,3822,82,BrM,03/09/2009,1997,1,17.2
3193,4342.839043,2978,A,24.6,,16/08/2006,1922,75,3825,86,BrF,18/07/2013,2003,0,15.1
3195,3143.004753,2963,A,24.8,,16/08/2006,1922,75,3825,86,H,29/07/2010,2003,0,15.8
3196,6376.908401,1593,A,25.8,,19/08/2006,1926,75,3868,168,BrM,30/08/2008,2000,1,16.8
3197,8333.858287,4890,CH,21.0,,20/08/2006,2773,75,3777,24,FL,27/02/2015,2006,1,12.8
3198,6162.419134,1401,A,24.0,,17/08/2006,1924,75,3849,125,BrF,18/07/2010,1997,0,20.2
3199,4208.328697,1717,A,24.4,,17/08/2006,1924,75,3829,92,BrF,22/01/2015,2001,0,15.3
3200,6072.496748,1797,A,24.6,,17/08/2006,1924,75,3829,92,BrM,17/08/2006,2002,1,16.5
3201,2447.013223,4889,CH,26.1,,19/08/2006,1925,75,3764,5,FL,06/01/2007,2006,1,15.8
3201,9877.631846,4889,CH,26.1,,19/08/2006,1925,75,3764,5,FL,06/01/2007,2006,1,15.8
3202,6134.809332,1805,A,24.9,,20/08/2006,1929,75,3814,72,BrF,28/08/2010,2003,0,15.1
3203,7533.914419,1774,A,24.8,,22/08/2006,1930,75,3814,72,BrM,28/08/2008,2002,1,16.2
3204,8017.511628,1199,A,25.6,,22/08/2006,1930,75,3839,108,BrM,26/01/2008,1996,1,16.9
3205,6462.185292,4892,CH,23.6,,22/08/2006,1930,75,3814,72,FL,28/09/2013,2006,1,15.0
3207,6676.308322,3573,SA,24.8,,22/08/2006,1930,75,3783,32,ABX,24/08/2006,2005,1,15.2
3210,4511.53142,3612,SA,26.0,,23/08/2006,1932,75,3813,71,ABX,17/02/2010,2005,1,15.9
3211,5779.802495,1742,A,25.4,,23/08/2006,1932,75,3813,71,BrM,28/08/2008,2002,1,15.8
3212,6533.82274,4897,CH,25.3,,24/08/2006,1933,75,3775,22,FL,14/02/2010,2006,1,16.3
3213,995.2448284,4896,CH,24.7,,24/08/2006,1933,75,3827,88,FL,23/01/2015,2006,0,16.4
3213,1154.105727,4896,CH,24.7,,24/08/2006,1933,75,3827,88,FL,23/01/2015,2006,0,16.4
3214,13615.33466,4894,CH,24.8,,24/08/2006,1933,75,3813,71,FL,13/08/2008,2006,1,16.4
3215,4712.71535,2990,A,27.1,,24/08/2006,1934,75,3795,48,BrM,17/08/2010,2004,1,17.0
3217,6106.165923,453,A,26.7,,24/08/2006,1934,75,3811,69,BrM,17/02/2010,1992,1,16.5
3221,10826.69114,1827,A,24.0,,29/08/2006,1937,75,3805,61,BrF,29/06/2013,2002,0,18.2
3222,3939.211185,1757,A,24.4,,30/08/2006,1938,75,3802,58,BrF,07/09/2010,2001,0,16.8
3223,6619.658853,1616,A,26.4,,30/08/2006,1938,75,3851,127,BrM,26/02/2012,2000,1,17.2
3225,3331.666616,4900,CH,25.7,,29/08/2006,1937,75,3806,62,CH,29/08/2006,2006,1,16.6
