BloodID,BTN,TL,Objective,Whodunnit,ID,PlateID,BirdID,RightTarsus,LeftTarsus,BodyMass,EyeColour,LayYear,FieldPeriodID,OccasionID,OccasionDate,BreedGroupID,TerritoryID,Status,MaxOfMaxOfSeenDate,SexEstimate
276,1280,4067.134885,4,EB,706,15,1591,26.0,,17.0,RB,2000,31,1251,03/01/2004,2649,75,BrM,18/11/2005,1
276,1280,3270.396878,4,EB,707,41,1591,26.0,,17.0,RB,2000,31,1251,03/01/2004,2649,75,BrM,18/11/2005,1
277,1281,4893.096428,2,EB,708,7,1358,27.4,,17.6,RB,1998,31,1251,03/01/2004,2650,76,BrM,11/12/2005,1
278,1282,21255.17899,8,EAF,2429,17,1887,25.6,,15.2,G,2003,31,1249,02/01/2004,2687,134,OFL,05/08/2015,1
279,1283,2982.20395,4,EB,709,15,1597,25.2,,15.1,RB,2000,31,1249,02/01/2004,2690,138,BrF,05/07/2004,0
280,1284,7990.891541,6,EAF,1511,30,1833,23.5,,14.3,G,2003,31,1251,03/01/2004,2649,75,OFL,28/07/2005,0
282,1286,2445.813556,8,EAF,2432,16,1888,25.5,,15.2,G,2003,31,1251,03/01/2004,2630,53,OFL,15/08/2011,0
283,1287,3163.333889,8,EAF,2433,9,1889,24.2,,13.2,G,2003,31,1252,04/01/2004,2682,125,OFL,04/01/2004,0
284,1288,4323.28391,4,EB,710,41,2959,24.3,,13.9,RB,2002,32,1263,24/05/2004,2747,54,U,07/09/2010,0
286,1290,3421.356779,4,EB,711,15,1723,26.0,,15.0,RB,2002,32,1266,25/05/2004,2724,24,BrM,18/12/2004,1
288,1292,3199.045204,4,EB,712,38,1702,23.6,,15.4,RB,2002,32,1266,25/05/2004,2710,5,ABX,31/08/2010,1
288,1292,1438.029252,6,EAF,1515,22,1702,23.6,,15.4,RB,2002,32,1266,25/05/2004,2710,5,ABX,31/08/2010,1
288,1292,1443.520347,6,EAF,1514,21,1702,23.6,,15.4,RB,2002,32,1266,25/05/2004,2710,5,ABX,31/08/2010,1
289,1293,6236.054577,8,EAF,2437,18,2964,26.1,,15.9,LB,2003,32,1266,25/05/2004,2765,75,ABX,19/01/2008,1
292,1296,5521.84429,2,EB,713,13,1042,24.9,,15.8,RB,1996,34,1296,06/06/2004,604,63,BrF,30/06/2015,0
295,1299,4695.26116,8,EAF,2830,40,2973,25.4,,13.4,G,2004,34,1293,05/06/2004,2871,159,OFL,01/01/2005,1
296,1300,5737.697642,8,EAF,2831,32,1767,27.0,,15.9,LB,2002,34,1301,08/06/2004,572,11,BrM,17/08/2007,1
296,1300,6913.078078,8,EAF,2470,25,1767,27.0,,15.9,LB,2002,34,1301,08/06/2004,572,11,BrM,17/08/2007,1
298,1302,5442.744238,6,EAF,1521,30,1806,25.6,,15.0,LB,2003,34,1291,04/06/2004,2865,138,ABX,05/08/2004,1
299,1303,5029.118081,4,EB,714,41,1608,24.4,,15.6,RB,2000,32,1266,25/05/2004,2795,116,BrM,13/01/2007,1
303,1307,7999.909816,8,EAF,2833,26,2968,23.7,,12.2,LB,2003,32,1273,29/05/2004,2748,55,U,20/02/2013,0
303,1307,8245.40194,8,EAF,2834,39,2968,23.7,,12.2,LB,2003,32,1273,29/05/2004,2748,55,U,20/02/2013,0
308,1312,3400.597311,8,EAF,2483,8,2969,26.8,,14.0,G,2004,32,1273,29/05/2004,2823,174,OFL,31/05/2004,1
310,1314,8806.193134,8,EAF,2487,3,2975,23.5,,14.6,G,2004,34,1301,08/06/2004,568,4,OFL,20/06/2006,0
313,1317,3015.475342,4,EB,717,41,1532,24.0,,14.4,RB,1999,34,1301,08/06/2004,568,4,BrF,08/09/2010,0
314,1318,3824.219899,4,EB,718,16,2972,27.2,,15.8,RB,2003,34,1278,30/05/2004,601,59,SEEN1,30/05/2004,1
314,1318,8064.406457,8,EAF,2517,13,2972,27.2,,15.8,RB,2003,34,1278,30/05/2004,601,59,SEEN1,30/05/2004,1
317,1321,3848.152641,8,EAF,2519,3,2980,24.6,,13.9,G,2004,34,1309,11/06/2004,2837,46,OFL,08/01/2008,1
318,1322,3491.11051,7,EAF,1973,42,1188,25.1,,17.6,RB,1996,33,1322,16/06/2004,559,261,BrM,12/08/2010,1
322,1326,3936.095856,4,EB,721,41,2983,24.0,,13.1,RB,2003,34,1339,24/06/2004,2857,99,ABX,11/08/2008,0
322,1326,4968.475452,4,EB,720,16,2983,24.0,,13.1,RB,2003,34,1339,24/06/2004,2857,99,ABX,11/08/2008,0
323,1328,3468.54771,4,EB,722,16,1685,24.2,,15.0,RB,2002,34,1305,09/06/2004,2862,116,BrF,24/08/2010,0
324,1329,3873.23392,8,EAF,2842,33,2981,24.8,,14.9,LB,2003,34,1331,21/06/2004,3386,-3,FLOAT,08/08/2007,0
324,1329,4163.400837,8,EAF,2841,26,2981,24.8,,14.9,LB,2003,34,1331,21/06/2004,3386,-3,FLOAT,08/08/2007,0
324,1329,3873.23392,8,EAF,2842,33,2981,24.8,,14.9,LB,2003,34,1331,21/06/2004,573,13,SEEN1,08/08/2007,0
324,1329,4163.400837,8,EAF,2841,26,2981,24.8,,14.9,LB,2003,34,1331,21/06/2004,573,13,SEEN1,08/08/2007,0
324,1329,3873.23392,8,EAF,2842,33,2981,24.8,,14.9,LB,2003,34,1331,21/06/2004,592,43,SEEN1,08/08/2007,0
324,1329,4163.400837,8,EAF,2841,26,2981,24.8,,14.9,LB,2003,34,1331,21/06/2004,592,43,SEEN1,08/08/2007,0
325,1330,9114.612482,8,EAF,2528,9,2977,24.9,,14.8,G,2004,34,1304,09/06/2004,2852,91,OFL,03/08/2006,0
326,1331,7819.985409,8,EAF,2530,21,2979,26.4,,14.9,G,2004,34,1309,11/06/2004,592,43,OFL,22/06/2004,1
326,1331,7118.394188,8,EAF,2531,22,2979,26.4,,14.9,G,2004,34,1309,11/06/2004,592,43,OFL,22/06/2004,1
328,1333,7418.461139,8,EAF,2843,34,1670,26.4,,16.9,RB,2001,33,1340,24/06/2004,558,259,BrM,25/07/2006,1
328,1333,4820.993363,8,EAF,2532,25,1670,26.4,,16.9,RB,2001,33,1340,24/06/2004,558,259,BrM,25/07/2006,1
330,1335,2721.642067,8,EAF,2536,18,1671,26.2,,17.1,RB,2002,33,1321,16/06/2004,554,253,BrM,08/08/2011,1
331,1336,4705.879983,7,EAF,1996,20,1847,23.6,,15.2,LB,2003,33,1317,14/06/2004,552,251,BrF,21/07/2004,0
331,1336,5875.659704,7,EAF,1997,37,1847,23.6,,15.2,LB,2003,33,1317,14/06/2004,552,251,BrF,21/07/2004,0
335,1340,6168.641984,6,EAF,1600,15,3010,24.0,,16.7,G,2004,34,1479,28/08/2004,577,20,CH,19/11/2005,0
339,1344,5807.495286,8,EAF,2577,18,1218,24.1,,15.2,RB,1996,33,1475,23/08/2004,565,269,BrF,21/09/2013,0
343,1348,13372.30573,8,EAF,2855,26,1721,25.7,,17.2,RB,2001,33,1474,22/08/2004,561,263,BrM,19/06/2006,1
343,1348,10139.67422,8,EAF,2856,30,1721,25.7,,17.2,RB,2001,33,1474,22/08/2004,561,263,BrM,19/06/2006,1
348,1359,9923.729412,8,EAF,2583,4,1768,26.5,,17.0,LB,2003,34,1356,01/07/2004,606,70,BrM,01/07/2004,1
349,1360,7024.900775,2,EB,723,7,1244,22.0,,15.0,RB,1997,34,1353,30/06/2004,607,71,BrF,17/07/2008,0
350,1361,8867.023138,4,EB,724,16,1742,25.3,,15.7,RB,2002,34,1356,01/07/2004,607,71,BrM,28/08/2008,1
351,1362,5783.079889,4,EB,725,16,1782,23.6,,15.5,RB,2002,34,1356,01/07/2004,606,70,BrF,25/08/2010,0
352,1363,8020.634223,7,EAF,2007,46,1825,23.9,,15.0,LB,2003,33,1341,24/06/2004,561,263,BrF,12/07/2007,0
355,1366,10504.1062,6,EAF,1637,30,3008,25.3,,16.3,G,2004,34,1482,29/08/2004,570,8,CH,29/08/2004,1
357,1368,4996.920858,4,EB,726,16,595,24.6,,14.9,RB,1993,34,1367,05/07/2004,571,9,BrF,18/12/2004,0
360,1371,3963.915683,4,EB,727,16,1739,24.7,,16.1,RB,2002,34,1361,03/07/2004,596,53,BrM,27/07/2008,1
361,1372,5067.260469,7,EAF,2037,41,2985,24.2,,14.1,LB,2003,34,1365,04/07/2004,593,47,ABX,07/09/2010,0
363,1374,3121.584601,8,EAF,2608,11,2986,24.9,,14.4,G,2004,34,1363,04/07/2004,2842,69,OFL,26/06/2015,0
364,1375,1740.529647,4,EB,728,16,1731,25.2,,16.0,RB,2002,34,1356,01/07/2004,619,112,BrM,25/07/2013,1
367,1378,1933.182905,6,EAF,1642,22,1804,25.6,,15.1,LB,2003,34,1367,05/07/2004,568,4,ABX,28/08/2008,1
369,1380,3535.969669,8,EAF,2617,5,1275,24.5,,15.6,RB,1998,34,1369,06/07/2004,2868,144,BrF,22/07/2005,0
372,1383,8727.400565,2,EB,729,7,912,24.1,,15.7,RB,1994,34,1415,25/07/2004,566,1,BrF,30/07/2008,0
373,1384,4671.689028,2,EB,730,14,1193,25.1,,15.6,RB,1996,34,1386,15/07/2004,594,48,BrF,23/08/2007,0
375,1386,5042.340808,4,EB,731,17,1698,26.7,,16.9,RB,2001,34,1432,02/08/2004,595,51,BrM,26/08/2010,1
375,1386,3857.208386,4,EB,732,41,1698,26.7,,16.9,RB,2001,34,1432,02/08/2004,595,51,BrM,26/08/2010,1
376,1387,5771.699366,4,EB,733,17,1766,25.3,,16.4,RB,2003,34,1417,26/07/2004,589,39,ABX,26/08/2008,1
378,1389,4131.381776,4,EB,734,38,1361,24.0,,16.4,RB,1998,34,1428,31/07/2004,595,51,BrF,15/03/2010,0
378,1389,6133.11401,6,EAF,1652,24,1361,24.0,,16.4,RB,1998,34,1428,31/07/2004,595,51,BrF,15/03/2010,0
379,1390,4561.743003,4,EB,735,17,1756,25.2,,15.6,RB,2001,34,1420,28/07/2004,621,123,BrM,07/06/2005,1
380,1391,5022.474333,4,EB,736,17,1415,23.8,,15.9,RB,1998,34,1417,26/07/2004,589,39,BrF,25/01/2013,0
381,1392,6121.771567,4,EB,737,17,1743,25.3,,17.1,RB,2002,34,1419,27/07/2004,589,39,BrM,02/01/2009,1
382,1393,4554.01567,4,EB,738,17,1725,25.1,,15.6,RB,2001,34,1370,06/07/2004,2870,155,BrF,10/12/2005,0
387,1398,7567.47139,6,EAF,1669,20,1702,24.0,,16.2,RB,2002,34,1430,02/08/2004,579,23,BrM,31/08/2010,1
393,1404,3200.835725,4,EB,740,41,1742,25.4,,14.6,RB,2002,34,1420,28/07/2004,607,71,BrM,28/08/2008,1
393,1404,4688.276912,4,EB,739,17,1742,25.4,,14.6,RB,2002,34,1420,28/07/2004,607,71,BrM,28/08/2008,1
394,1405,4710.871185,4,EB,741,17,1570,26.0,,16.9,RB,1999,34,1427,31/07/2004,635,169,BrM,29/08/2004,1
394,1405,3753.336147,4,EB,742,41,1570,26.0,,16.9,RB,1999,34,1427,31/07/2004,635,169,BrM,29/08/2004,1
395,1406,5379.800146,7,EAF,2065,29,3002,24.1,,14.8,LB,2003,34,1421,28/07/2004,606,70,ABX,15/07/2013,0
397,1408,3203.914084,4,EB,743,17,1501,24.6,,14.9,RB,1998,34,1438,05/08/2004,583,28,BrF,10/08/2009,0
398,1409,3788.236185,8,EAF,2627,22,3004,24.3,,14.4,G,2004,34,1435,04/08/2004,594,48,ABX,30/08/2004,0
398,1409,4362.272943,8,EAF,2626,21,3004,24.3,,14.4,G,2004,34,1435,04/08/2004,594,48,ABX,30/08/2004,0
399,1410,3319.202718,4,EB,744,17,1155,23.1,,16.3,RB,1996,34,1428,31/07/2004,635,169,BrF,16/07/2007,0
399,1410,1949.489095,4,EB,745,41,1155,23.1,,16.3,RB,1996,34,1428,31/07/2004,635,169,BrF,16/07/2007,0
401,1412,5936.677766,2,EB,747,23,497,26.9,,17.0,RB,1993,34,1431,02/08/2004,570,8,BrM,31/08/2007,1
401,1412,5682.238058,2,EB,746,18,497,26.9,,17.0,RB,1993,34,1431,02/08/2004,570,8,BrM,31/08/2007,1
403,1414,7829.947921,2,EB,748,7,441,25.0,,15.3,RB,1992,34,1447,09/08/2004,588,38,BrF,08/01/2007,0
406,1417,4177.518222,4,EB,749,18,1506,23.8,,16.4,RB,1999,34,1460,15/08/2004,581,25,BrF,07/01/2007,0
407,1418,6331.888199,2,EB,750,7,1165,25.1,,17.1,RB,1996,34,1447,09/08/2004,588,38,BrM,29/11/2005,1
408,1419,7525.782617,7,EAF,2087,44,1824,25.0,,15.0,LB,2003,34,1437,04/08/2004,578,22,ABX,17/02/2015,0
409,1420,6246.38703,4,EB,751,18,1774,24.5,,15.9,RB,2002,34,1438,05/08/2004,583,28,ABX,28/08/2008,1
411,1422,6886.16637,4,EB,752,18,1541,24.2,,16.2,RB,1999,34,1455,12/08/2004,601,59,BrF,09/12/2005,0
412,1423,5448.707692,8,EAF,2663,8,1787,25.4,,17.0,LB,2002,34,1476,26/08/2004,587,36,BrM,02/02/2008,1
414,1425,3424.379067,4,EB,753,18,1773,25.6,,17.2,RB,2002,34,1453,11/08/2004,582,27,BrM,02/09/2005,1
415,1426,8750.422935,6,EAF,1680,30,3006,20.7,,15.4,G,2004,34,1463,17/08/2004,615,95,CH,17/08/2004,0
416,1427,11576.94283,7,EAF,2093,37,1869,24.3,,16.4,LB,2003,34,1472,22/08/2004,2848,83,ABX,22/01/2015,1
417,1428,3446.374162,4,EB,754,18,1616,26.0,,17.8,RB,2000,34,1446,09/08/2004,624,127,BrM,26/02/2012,1
419,1430,6418.204259,4,EB,755,18,1559,23.5,,15.4,RB,1999,34,1448,09/08/2004,608,75,BrF,10/09/2009,0
427,1438,7850.95327,6,EAF,1686,30,3012,24.7,,15.0,G,2004,34,1476,26/08/2004,579,23,CH,18/12/2004,0
428,1439,4720.387015,4,EB,756,18,1802,25.8,,16.0,RB,2002,34,1451,10/08/2004,611,79,BrM,01/09/2010,1
430,1441,6767.066515,6,EAF,1690,30,3015,23.9,,15.0,G,2004,34,1490,10/09/2004,580,24,CH,10/12/2005,1
431,1442,6821.458761,6,EAF,1692,32,3014,24.9,,16.0,G,2004,34,1489,08/09/2004,586,33,CH,08/09/2004,1
432,1443,7316.077094,6,EAF,1693,30,3018,24.4,,15.0,G,2004,34,1493,21/09/2004,592,43,CH,10/12/2005,0
433,1444,5327.466889,4,EB,757,18,1729,26.3,,16.9,RB,2001,35,1500,19/12/2004,2887,20,BrM,01/03/2015,1
435,1446,6361.78268,7,EAF,2119,43,3085,23.9,,14.3,G,2004,35,1502,21/12/2004,2875,3,OFL,21/08/2015,0
435,1446,6146.430628,7,EAF,2117,33,3085,23.9,,14.3,G,2004,35,1502,21/12/2004,2875,3,OFL,21/08/2015,0
435,1446,5134.615177,7,EAF,2118,34,3085,23.9,,14.3,G,2004,35,1502,21/12/2004,2875,3,OFL,21/08/2015,0
436,1447,5236.670328,4,EB,758,18,1740,24.9,,15.9,RB,2001,35,1500,19/12/2004,2877,5,BrF,24/01/2009,0
436,1447,5236.670328,4,EB,758,18,1740,24.9,,15.9,RB,2001,35,1500,19/12/2004,2887,20,BrF,24/01/2009,0
437,1448,3427.961393,4,EB,759,18,1605,23.9,,14.5,RB,2000,35,1500,19/12/2004,2879,8,BrF,24/02/2015,0
438,1449,4032.142298,7,EAF,2124,39,3086,24.5,,14.5,G,2004,35,1503,22/12/2004,2898,36,FL,09/08/2015,0
439,1450,4330.31145,8,EAF,2697,5,3019,25.5,,14.4,G,2004,35,1504,23/12/2004,2917,63,OFL,31/12/2008,1
440,1451,7747.927727,7,EAF,2125,38,2990,27.7,,16.0,LB,2004,35,1504,23/12/2004,2917,63,ABX,17/08/2010,1
441,1452,4541.219245,7,EAF,2126,40,2960,25.5,,15.7,LB,2003,35,1506,25/12/2004,6253,-3,FLOAT,08/08/2015,1
441,1452,4541.219245,7,EAF,2126,40,2960,25.5,,15.7,LB,2003,35,1506,25/12/2004,643,127,SEEN1,08/08/2015,1
441,1452,4541.219245,7,EAF,2126,40,2960,25.5,,15.7,LB,2003,35,1506,25/12/2004,2917,63,SEEN1,08/08/2015,1
441,1452,4541.219245,7,EAF,2126,40,2960,25.5,,15.7,LB,2003,35,1506,25/12/2004,2903,46,SEEN1,08/08/2015,1
442,1453,1946.737661,7,EAF,2127,30,3020,25.8,,15.6,G,2004,35,1502,21/12/2004,2887,20,FL,14/07/2007,1
443,1454,3449.618697,4,EB,760,38,1577,26.0,,16.6,RB,2000,35,1504,23/12/2004,2917,63,BrM,01/07/2013,1
444,1455,6317.522288,7,EAF,2128,40,3090,24.6,,,LB,2004,35,1514,02/01/2005,2948,105,BrF,21/07/2008,0
445,1456,7350.543226,8,EAF,2699,11,3021,24.6,,15.1,G,2004,35,1504,23/12/2004,2918,66,FL,28/08/2008,1
446,1457,5768.907663,2,EB,761,7,1356,26.1,,17.3,RB,1997,35,1511,30/12/2004,2932,82,BrM,03/09/2009,1
447,1458,6279.261202,6,EAF,1704,30,1830,24.2,,15.0,LB,2003,35,1514,02/01/2005,2976,168,ABX,02/01/2005,0
448,1459,2427.632365,3,EB,763,92,1494,23.9,,16.3,RB,1999,35,1514,02/01/2005,2967,140,BrM,22/01/2015,1
448,1459,2984.088163,4,EB,762,38,1494,23.9,,16.3,RB,1999,35,1514,02/01/2005,2967,140,BrM,22/01/2015,1
449,1460,13904.88836,7,EAF,2133,41,3094,25.4,,14.4,G,2004,35,1509,28/12/2004,2961,128,OFL,23/09/2015,0
450,1461,12736.86758,8,EAF,2718,12,3095,23.0,,15.4,G,2004,35,1507,26/12/2004,2975,167,FL,26/12/2004,0
451,1462,6514.267449,7,EAF,2135,32,3093,26.7,,15.9,G,2004,35,1511,30/12/2004,2927,76,FL,28/05/2013,1
452,1463,3552.215239,4,EB,764,19,3022,23.8,,13.9,RB,2004,35,1507,26/12/2004,2975,167,BrF,12/02/2014,0
453,1464,6255.504197,7,EAF,2139,34,1869,25.2,,15.8,LB,2003,35,1512,31/12/2004,2933,83,ABX,22/01/2015,1
453,1464,8606.415249,7,EAF,2140,43,1869,25.2,,15.8,LB,2003,35,1512,31/12/2004,2933,83,ABX,22/01/2015,1
454,1465,1774.506092,8,EAF,2719,11,3001,27.4,,17.3,LB,2004,35,1513,01/01/2005,2970,155,ABX,01/01/2005,1
455,1466,5290.197962,8,EAF,2720,17,3000,26.4,,15.4,LB,2004,35,1514,02/01/2005,2948,105,ABX,13/01/2007,1
456,1467,8385.513635,8,EAF,2721,9,3092,24.5,,14.5,G,2004,35,1512,31/12/2004,2932,82,FL,14/01/2007,0
457,1468,3805.944634,8,EAF,2722,6,3091,25.0,,15.4,G,2004,35,1512,31/12/2004,2954,113,FL,10/01/2007,0
458,1470,6240.533407,8,EAF,2723,21,3088,26.4,,16.8,G,2004,35,1515,03/01/2005,2962,134,FL,26/11/2005,1
458,1470,5048.775569,8,EAF,2724,22,3088,26.4,,16.8,G,2004,35,1515,03/01/2005,2962,134,FL,26/11/2005,1
459,1471,7309.232365,8,EAF,2725,24,3087,25.0,,14.4,G,2004,35,1517,05/01/2005,2886,16,OFL,18/08/2015,1
460,1472,3686.629773,7,EAF,2166,45,3089,26.9,,17.7,G,2004,35,1515,03/01/2005,2967,140,FL,14/09/2015,1
461,1473,2671.851665,4,EB,765,19,1617,25.1,,14.8,RB,2000,35,1514,02/01/2005,2967,140,BrF,03/12/2011,0
462,1475,2143.879527,4,EB,766,19,1744,25.4,,15.8,,2001,35,1516,04/01/2005,2914,60,BrM,02/09/2010,1
463,1476,2362.452928,4,EB,767,19,1857,24.4,,14.7,RB,2003,37,1534,10/06/2005,667,28,H,12/02/2014,0
464,1477,10131.52214,8,EAF,2974,30,3447,27.1,,14.5,G,2005,37,1534,10/06/2005,667,28,H,18/07/2006,1
464,1477,4507.754723,8,EAF,2726,25,3447,27.1,,14.5,G,2005,37,1534,10/06/2005,667,28,H,18/07/2006,1
465,1478,5398.768313,8,EAF,2727,3,3445,26.8,,15.6,G,2005,37,1525,05/06/2005,652,8,OFL,08/01/2008,1
466,1479,5784.316291,8,EAF,2728,10,3448,25.9,,16.2,G,2005,37,1528,07/06/2005,647,2,ABX,17/07/2005,1
467,1480,4002.826131,4,EB,768,19,1702,24.1,,17.0,RB,2002,37,1528,07/06/2005,662,23,BrM,31/08/2010,1
468,1481,6350.489409,8,EAF,3010,31,3451,24.2,,14.0,G,2005,37,1538,12/06/2005,3003,53,OFL,18/09/2015,0
468,1481,6039.451693,8,EAF,2729,25,3451,24.2,,14.0,G,2005,37,1538,12/06/2005,3003,53,OFL,18/09/2015,0
469,1482,3241.126576,8,EAF,2730,10,3446,23.6,,14.4,G,2005,37,1528,07/06/2005,675,40,FL,15/03/2010,0
471,1484,3323.104303,7,EAF,2184,40,3453,23.8,,13.9,LB,2004,37,1538,12/06/2005,689,60,BrF,22/09/2012,0
472,1485,6950.592513,7,EAF,2185,44,3449,23.8,,12.8,G,2005,37,1533,10/06/2005,664,25,OFL,12/09/2009,0
474,1487,4496.384558,4,EB,769,19,1744,25.1,,15.1,RB,2001,37,1535,11/06/2005,689,60,BrM,02/09/2010,1
475,1488,6820.802268,2,EB,770,7,1040,25.8,,17.0,RB,1995,37,1538,12/06/2005,724,109,BrM,23/06/2006,1
476,1489,6067.818572,6,EAF,1723,30,3444,,,,G,2004,35,1521,12/01/2005,640,40,CH,07/09/2010,0
477,1491,7797.119991,8,EAF,2732,17,3450,24.4,,13.9,G,2005,37,1534,10/06/2005,664,25,OFL,17/01/2007,0
479,1493,2988.210439,8,EAF,2733,1,3017,24.7,,14.3,LB,2004,37,1538,12/06/2005,674,39,AB,14/07/2007,0
480,1494,5691.524094,4,EB,771,19,1018,26.4,,17.5,RB,1995,37,1537,12/06/2005,725,110,BrM,16/08/2007,1
480,1494,2358.428912,4,EB,772,38,1018,26.4,,17.5,RB,1995,37,1537,12/06/2005,725,110,BrM,16/08/2007,1
481,1495,5229.385237,2,EB,773,7,1437,24.2,,15.5,RB,1998,37,1543,15/06/2005,710,87,BrF,18/07/2007,0
482,1496,4326.500371,4,EB,774,19,1722,26.5,,17.5,RB,2001,37,1543,15/06/2005,710,87,BrM,24/09/2012,1
483,1497,6929.760158,7,EAF,2197,44,3454,22.6,,15.5,LB,2004,37,1542,14/06/2005,721,101,BrM,18/12/2011,1
484,1498,3267.08762,4,EB,775,38,1731,25.2,,,RB,2002,37,1538,12/06/2005,727,112,BrM,25/07/2013,1
485,1499,9820.51453,8,EAF,2735,21,3455,23.7,,14.0,G,2005,37,1543,15/06/2005,714,93,OFL,24/06/2007,0
485,1499,9396.312195,8,EAF,2736,22,3455,23.7,,14.0,G,2005,37,1543,15/06/2005,714,93,OFL,24/06/2007,0
485,1499,11366.00695,8,EAF,2734,15,3455,23.7,,14.0,G,2005,37,1543,15/06/2005,714,93,OFL,24/06/2007,0
486,1500,5026.066552,4,EB,776,19,3456,26.3,,16.5,RB,2004,37,1539,13/06/2005,724,109,H,25/08/2015,1
487,1501,3195.689628,7,EAF,2199,39,3458,27.0,,15.0,G,2005,37,1548,17/06/2005,745,159,OFL,01/09/2010,1
488,1502,9927.607057,8,EAF,2737,12,3462,24.4,,15.0,G,2005,37,1544,15/06/2005,721,101,OFL,09/09/2015,0
489,1503,3137.828911,8,EAF,2738,25,3461,23.9,,15.0,G,2005,37,1543,15/06/2005,721,101,OFL,13/01/2007,0
489,1503,4949.58378,8,EAF,3150,39,3461,23.9,,15.0,G,2005,37,1543,15/06/2005,721,101,OFL,13/01/2007,0
491,1507,6142.030342,9,EAF,3166,34,3459,26.8,,15.5,G,2005,37,1547,17/06/2005,742,144,OFL,08/09/2005,1
491,1507,7761.178704,8,EAF,2739,8,3459,26.8,,15.5,G,2005,37,1547,17/06/2005,742,144,OFL,08/09/2005,1
492,1508,3766.758022,8,EAF,2740,9,3464,24.3,,14.5,LB,2004,37,1549,19/06/2005,656,13,ABX,02/09/2008,1
493,1509,3784.848875,4,EB,777,20,1725,25.1,,16.0,RB,2001,37,1547,17/06/2005,744,155,BrF,10/12/2005,0
494,1510,5492.43732,6,EAF,1730,30,3005,24.4,,16.0,LB,2004,37,1543,15/06/2005,3006,123,BrM,12/09/2009,1
495,1511,5740.962227,7,EAF,2203,35,3460,26.2,,14.9,G,2005,37,1548,17/06/2005,744,155,U,14/01/2007,1
496,1512,4894.327088,2,EB,778,8,1543,25.1,,15.5,RB,1999,37,1596,13/07/2005,676,42,BrM,14/09/2009,1
497,1513,5198.274287,8,EAF,2741,9,3463,25.4,,15.5,LB,2004,37,1550,19/06/2005,656,13,ABX,30/08/2007,1
498,1514,10546.13036,7,EAF,2205,41,1856,25.5,,16.7,RB,2003,38,1561,24/06/2005,775,275,BrM,22/07/2010,1
503,1519,4080.461036,7,EAF,2208,40,3489,26.1,,15.9,G,2005,37,1597,13/07/2005,668,30,OFL,08/01/2007,1
517,1533,11151.86751,8,EAF,2742,17,2971,25.6,,16.0,RB,2004,38,1629,26/07/2005,757,251,BrF,11/07/2007,0
521,1537,4073.940979,7,EAF,2225,34,1359,26.4,,17.5,RB,1998,38,1629,26/07/2005,757,251,BrM,05/09/2013,1
521,1537,4167.107267,7,EAF,2224,33,1359,26.4,,17.5,RB,1998,38,1629,26/07/2005,757,251,BrM,05/09/2013,1
521,1537,4919.257902,7,EAF,2226,43,1359,26.4,,17.5,RB,1998,38,1629,26/07/2005,757,251,BrM,05/09/2013,1
526,1542,3950.611503,4,EB,779,20,1523,25.9,,18.1,RB,1999,37,1599,14/07/2005,688,58,BrM,31/01/2013,1
527,1543,4331.674818,6,EAF,1733,32,1857,24.2,,15.3,RB,2003,37,1596,13/07/2005,667,28,H,12/02/2014,0
528,1544,3092.020858,8,EAF,2743,8,3490,25.1,,14.8,G,2005,37,1597,13/07/2005,667,28,H,24/08/2015,0
529,1545,4325.469163,7,EAF,2229,29,1857,24.2,,15.3,RB,2003,37,1596,13/07/2005,667,28,H,12/02/2014,0
530,1546,4254.382111,7,EAF,2230,39,1495,24.7,,17.4,RB,1999,38,1625,25/07/2005,766,264,BrM,13/08/2009,1
531,1547,3850.685139,4,EB,780,20,1501,24.5,,16.6,RB,1998,37,1596,13/07/2005,667,28,BrF,10/08/2009,0
532,1548,2998.646419,8,EAF,2745,1,3488,24.2,,15.6,G,2005,37,1599,14/07/2005,734,127,OFL,30/11/2005,0
533,1549,3851.721396,4,EB,781,20,1778,23.5,,14.7,RB,2002,37,1605,17/07/2005,656,13,BrF,29/08/2007,0
534,1550,5149.12553,4,EB,782,20,1705,23.0,,,RB,2002,37,1605,17/07/2005,646,1,H,11/12/2005,0
535,1551,4858.030889,6,EAF,1734,30,1607,24.9,,16.5,RB,2001,37,1603,17/07/2005,656,13,BrM,26/02/2015,1
537,1553,5963.200615,7,EAF,2240,32,1750,25.9,,16.1,RB,2002,37,1605,17/07/2005,646,1,BrM,17/09/2015,1
538,1554,2817.424913,8,EAF,3371,40,911,26.2,,17.0,RB,1994,37,1604,17/07/2005,649,4,BrM,08/09/2010,1
539,1555,5518.366917,7,EAF,2246,31,3487,25.2,,14.5,RB,2004,37,1598,14/07/2005,676,42,BrF,24/01/2008,0
540,1556,5172.742612,4,EB,783,20,1660,24.6,,14.5,RB,2002,37,1607,18/07/2005,652,8,ABX,14/09/2015,0
543,1559,5814.735824,6,EAF,1736,21,1804,25.9,,,LB,2003,37,1607,18/07/2005,649,4,H,28/08/2008,1
543,1559,6629.983777,6,EAF,1737,22,1804,25.9,,,LB,2003,37,1607,18/07/2005,649,4,H,28/08/2008,1
543,1559,7998.829703,7,EAF,2251,23,1804,25.9,,,LB,2003,37,1607,18/07/2005,649,4,H,28/08/2008,1
